真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3462.08,3409.385,3453.707,3477.43,3503.592,3503.707,3479.712,3435.762,3448.684,58820.68283549999,6.891514946736896
3487.497,3533.741,3535.047,3522.367,3515.414,3522.594,3512.714,3515.27,3512.914,87104.10402837503,8.911305981772891
3370.652,3383.067,3367.194,3374.22,3382.894,3375.41,3392.605,3439.54,3422.56,31164.40594924997,5.2290045831714735
3309.259,3304.061,3302.364,3298.07,3283.684,3290.06,3293.674,3279.607,3288.04,9087.580932000013,2.4508487192536643
3262.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10443493.334451374,100.0
3129.85,3141.941,3080.562,3112.554,3157.11,3135.908,3119.56,3147.16,3003.062,23153.645522749997,4.126278804364074
3154.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10643085.86255825,100.0
3184.958,3183.713,3260.505,3273.062,3241.552,3263.552,3274.073,3242.419,3262.542,1297.5193237499925,0.7971981886017809
3199.158,3010.043,2896.307,2887.911,2883.07,2906.824,2927.174,2731.412,2703.894,175916.05393787497,12.499453303531336
3268.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10762987.938939374,100.0
3289.024,3260.583,3243.074,3230.513,3206.274,3262.614,3220.307,3215.43,3262.53,2443.1894620000016,1.3020009110846447
3329.573,3373.174,3440.03,3403.074,3444.612,3404.074,3446.17,3442.9,3383.86,22080.519797875033,4.401109421099448
3292.067,3230.393,3263.911,3241.542,3205.512,3261.605,3285.312,3291.41,3215.592,1639.7013564999916,0.912258742167361
3259.408,3231.742,3263.53,3243.07,3203.04,3225.31,3275.312,3273.82,3243.706,2482.2479964999998,1.2419994123835412
3273.754,3243.06,3230.82,3196.92,3231.17,3263.95,3287.17,3273.706,3246.28,2368.380120999994,1.2604619920313698
3254.528,3203.412,3141.524,3160.614,3166.105,3101.06,3110.612,3050.53,2993.847,37155.032976874965,5.359019820114514
3256.926,3203.542,3226.312,3277.652,3281.91,3280.52,3222.83,3230.46,3203.36,3926.0108526250024,1.7050214288325625
3289.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10854512.064293502,100.0
3271.668,3213.351,3220.43,3227.174,3273.814,3243.53,3247.83,3233.592,3240.92,3917.159491000005,1.7555920694723275
3288.405,3290.537,3273.867,3247.167,3232.633,3235.229,3247.814,3210.533,3213.307,3101.162151750015,1.5749534433454102
3307.165,3305.067,3291.814,3282.53,3275.924,3274.53,3243.592,3241.737,3217.994,1095.5857872500028,0.821472211988849
3326.699,3330.914,3306.511,3309.634,3305.047,3328.61,3331.908,3308.61,3328.52,1421.332923874997,1.0397223610073687
3310.238,3337.851,3341.04,3340.614,3345.514,3376.912,3383.307,3384.513,3390.894,12915.304084499952,3.014510179665676
3291.381,3285.91,3270.56,3243.48,3243.783,3243.303,3212.86,3223.392,3243.71,3071.1076013750003,1.3927907644729176
3291.112,3285.714,3272.833,3275.333,3243.939,3230.556,3232.292,3226.889,3230.556,2758.739530124998,1.34948278469223
3269.882,3280.51,3246.93,3232.56,3232.88,3228.881,3232.98,3242.812,3240.52,5077.060925624988,1.944125746515015
3279.251,3246.33,3233.592,3232.47,3230.53,3203.792,3213.707,3228.56,3212.76,4045.2553679999937,1.873156279349097
3290.639,3275.892,3271.17,3276.92,3285.307,3271.14,3243.712,3222.83,3202.67,8645.35709562497,2.42386410469046
3280.952,3268.11,3289.61,3291.94,3270.614,3246.91,3232.56,3240.707,3216.91,10419.26189249997,2.8812163467578134
3263.48,3243.54,3223.83,3243.76,3249.707,3246.96,3230.14,3225.592,3239.76,8036.722585374986,2.7748943623990776
3152.76,3154.408,3120.59,3166.205,3124.105,3142.96,3178.91,3174.591,3175.92,1271.6854645000008,1.0788317977548363
3133.721,3143.274,3128.98,3130.307,3123.294,3167.11,3139.99,3153.04,3143.592,514.9710177500083,0.556031224836613
3166.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9931824.42914725,100.0
3122.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999711.31702725,100.0
3160.53,3138.894,3137.41,3128.87,3102.592,3134.707,3122.57,3112.592,3102.87,2766.550044625,1.3205604870838181
3168.896,3158.51,3111.96,3113.482,3123.707,3113.59,3103.96,3137.712,3119.467,2656.444208749996,1.2750621740603736
3163.179,3126.91,3150.514,3157.608,3144.94,3137.541,3119.56,3112.562,3103.577,1720.355733625001,1.0963590105273981
3136.633,3112.94,3125.41,3112.76,3083.607,3012.73,2952.82,2930.982,2936.41,17731.224485875,3.6403037188160714
3131.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9881242.432880376,100.0
3138.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9864886.20432125,100.0
3190.321,3183.94,3243.51,3248.83,3265.07,3268.42,3285.08,3276.512,3275.27,22687.103266625003,4.3910019409536645
3208.081,3217.414,3212.657,3199.611,3213.047,3217.43,3219.92,3203.581,3233.612,13102.783801499996,3.4449874484049103
3180.158,3193.717,3243.04,3248.618,3260.117,3268.55,3260.53,3220.307,3248.99,22054.19724349999,4.56790768498418
3159.052,3128.847,3173.55,3169.607,3146.94,3169.53,3160.612,3136.94,3140.707,4684.468620375011,1.8422401950684408
3110.648,3112.74,3102.53,3105.17,3099.714,3105.152,3099.93,3105.19,3135.912,1158.456150249995,0.9617630409959419
3066.796,3059.712,3054.414,3060.707,3036.943,3040.43,3050.53,3034.543,3022.542,2954.143396750009,1.5818366731691231
3091.398,3070.543,3063.55,3036.592,3040.707,3050.412,3033.592,3036.742,3002.462,3196.7604580000134,1.6438837101474246
3117.376,3128.414,3128.53,3128.852,3129.03,3112.892,3115.23,3102.947,3105.91,1255.1295288749998,0.9190635249720644
