真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3487.497,3408.252,3458.04,3503.437,3506.581,3460.547,3463.294,3471.06,3477.35,59451.00723149998,7.034436133172275
3370.652,3533.747,3535.611,3522.063,3517.394,3528.307,3522.874,3547.967,3555.301,94215.12221799993,9.272574929494484
3309.259,3385.084,3372.307,3382.54,3375.591,3378.41,3379.68,3372.74,3393.147,27814.102371374964,4.854525778794141
3262.05,3304.714,3303.707,3263.54,3236.567,3235.411,3234.307,3232.36,3233.87,7692.361070749994,2.341286381112861
3129.85,3240.542,3173.174,3220.108,3172.552,3099.162,3118.105,3150.514,3146.56,15712.713363499994,3.2816100234249905
3154.125,3141.93,3080.542,3112.554,3157.174,3160.307,3147.354,3119.55,3144.061,15474.61788762499,3.493178865826269
3184.958,3127.629,3110.714,3059.458,3105.814,3104.938,3033.719,3043.734,3012.712,40032.555230749975,5.7146575417978696
3199.158,3183.713,3260.505,3273.061,3241.194,3262.717,3248.57,3203.53,3261.17,1790.4343659999897,0.9302579705515475
3268.558,3010.593,2895.028,2936.294,2925.419,2834.592,2741.412,2755.07,2717.142,189444.95202825,13.004357617307905
3289.024,3213.014,3237.19,3260.41,3247.827,3203.543,3260.51,3223.592,3260.23,2798.744415124987,1.331070334409458
3329.573,3260.174,3206.521,3231.924,3260.53,3243.747,3208.867,3264.06,3243.05,2120.48233449999,1.1736539906744585
3292.067,3373.174,3440.043,3490.53,3511.07,3555.307,3536.105,3575.307,3613.043,62421.8973045,7.289567328566765
3259.408,3230.392,3263.993,3241.06,3209.58,3277.17,3213.75,3222.562,3260.194,1676.4790215000069,1.0784817651602367
3273.754,3231.741,3263.53,3243.592,3223.76,3213.762,3146.23,3160.06,3112.742,12168.568028124997,2.6181299849638733
3254.528,3243.06,3230.582,3206.17,3112.562,3122.74,3059.712,3069.42,3022.84,33821.9527645,4.687225884139681
3256.926,3228.54,3273.23,3243.74,3245.27,3228.13,3215.92,3273.41,3282.54,2958.583782125001,1.3295946273579946
3289.641,3203.543,3226.112,3279.174,3288.308,3291.714,3296.914,3346.307,3366.86,2510.6395913749993,1.2856391375914198
3271.668,3292.992,3340.562,3350.314,3353.508,3383.862,3353.267,3393.894,3433.205,6530.567066499985,2.0713264213805007
3288.405,3213.747,3225.324,3277.662,3281.194,3277.301,3243.462,3245.707,3236.512,2549.9711495000092,1.3768378893132902
3307.165,3290.43,3295.074,3292.43,3260.593,3243.752,3223.712,3232.854,3235.174,1518.6141240000095,1.1101817864986678
3326.699,3305.062,3291.814,3282.53,3275.174,3278.814,3243.412,3220.563,3273.351,934.0748890000041,0.7109321933967307
3310.238,3330.914,3306.512,3302.534,3291.674,3274.712,3248.5,3241.742,3262.9,574.4819783750047,0.5912082033626637
3291.381,3337.851,3341.04,3344.614,3343.517,3345.86,3347.711,3342.83,3348.85,8327.636273249971,2.442264819607357
3291.112,3285.91,3270.43,3243.77,3247.907,3247.29,3202.74,3213.872,3228.108,2572.293306250006,1.299116043129636
