真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3462.08,3409.385,3453.717,3470.714,3476.704,3447.507,3460.53,3461.747,3443.767,52047.63032324999,6.54545050180572
3487.497,3530.47,3522.707,3502.712,3505.547,3477.31,3477.591,3479.76,3448.762,71432.732101875,8.036444573941798
3370.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10402043.81404675,100.0
3309.259,3304.614,3302.53,3296.791,3283.747,3290.36,3293.86,3319.16,3303.662,9035.060624750016,2.470787062603453
3262.05,3240.542,3173.174,3222.98,3194.542,3193.592,3248.254,3272.92,3244.562,3353.8680868749957,1.5195415498831
3129.85,3141.541,3083.614,3151.95,3175.412,3167.614,3100.592,3017.307,2936.862,33504.42526862499,4.589606294996135
3154.125,3127.613,3110.543,3050.524,2987.614,2900.0,2932.341,2920.307,2932.614,86853.70321399998,8.132277618504279
3184.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10699085.24268575,100.0
3199.158,3010.083,2896.073,2887.43,2884.52,2904.53,2950.063,2953.592,2917.247,127432.92014824995,10.74569855218231
3268.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10762987.938939374,100.0
3289.024,3260.419,3243.747,3230.53,3173.543,3194.174,3199.23,3248.05,3224.83,3611.0405972499916,1.726705106061049
3329.573,3373.174,3440.043,3403.074,3443.07,3405.03,3443.092,3430.23,3383.674,21397.398907500035,4.3380949989352855
3292.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10727152.803449376,100.0
3259.408,3212.54,3215.31,3193.592,3119.702,3124.86,3094.592,3137.27,3080.305,23358.255836375007,4.13877128343975
3273.754,3243.06,3230.53,3126.92,3177.614,3160.612,3110.924,3113.252,3083.762,23480.640488999987,4.007743015883772
3254.528,3228.54,3273.23,3243.744,3246.51,3260.17,3226.96,3273.492,3243.703,2423.735632999995,1.3094679829076339
3256.926,3203.542,3226.31,3273.87,3248.52,3240.405,3223.717,3211.17,3222.97,4891.320347124998,1.991769010235795
3289.641,3292.944,3254.512,3233.894,3223.774,3227.105,3217.652,3232.967,3242.54,4254.8857262500005,1.793097690577508
3271.668,3213.352,3220.43,3227.174,3273.814,3243.53,3247.83,3233.592,3240.92,3917.1407276250097,1.7555882682373827
3288.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10862558.714677624,100.0
3307.165,3305.062,3291.814,3284.519,3275.314,3278.307,3243.533,3233.891,3235.53,966.814641250005,0.7939118832400597
3326.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10788893.860037375,100.0
3310.238,3337.851,3341.04,3340.614,3345.514,3376.912,3383.307,3384.51,3390.307,12880.310217499962,3.0121713629658693
3291.381,3285.91,3270.56,3243.492,3243.77,3242.92,3243.09,3242.34,3217.672,2554.6827068750017,1.249727114097016
3291.112,3285.714,3272.833,3275.333,3243.043,3233.174,3232.3,3234.5,3223.833,2829.3506458749994,1.3467214685135303
3269.882,3280.51,3246.93,3232.562,3240.9,3213.06,3220.16,3241.767,3246.81,4627.455573124985,1.8205921306964203
3279.251,3246.33,3233.592,3232.47,3230.58,3203.86,3213.16,3243.712,3243.09,4983.296696874991,2.0520833090351096
3290.639,3275.54,3271.947,3274.46,3246.362,3233.277,3232.81,3228.52,3234.68,6650.544318999978,2.218746019311243
3280.952,3268.11,3288.43,3290.16,3275.792,3270.17,3273.73,3246.362,3240.707,12688.495169749958,3.2621725645412463
3263.48,3243.53,3223.83,3244.792,3243.707,3217.812,3212.894,3223.391,3243.74,7190.260770249974,2.5787610820576785
3152.76,3154.408,3120.59,3166.205,3124.105,3142.96,3178.91,3174.591,3175.92,1271.6854645000008,1.0788317977548363
3133.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9913013.363255126,100.0
3166.648,3138.54,3102.862,3134.708,3124.86,3105.28,3139.94,3128.542,3123.71,1477.490937749997,1.0394443224985208
3122.289,3165.412,3170.52,3177.614,3175.81,3171.93,3177.538,3177.19,3173.74,790.9707602500016,0.7434120033071588
3160.53,3138.84,3113.61,3125.27,3112.947,3101.74,3083.07,3012.582,2973.406,12203.080609625003,2.572460399690931
3168.896,3158.51,3111.96,3113.06,3123.582,3102.717,3139.85,3112.562,3143.562,2288.9872631249996,1.1835181557908452
3163.179,3126.91,3150.591,3157.208,3144.617,3128.59,3112.76,3128.17,3114.04,1843.3941303749914,1.0814008028179218
3136.633,3112.94,3128.81,3115.96,3128.412,3137.99,3128.747,3125.317,3119.94,2254.1022447500095,1.2733074790524905
3131.111,3159.43,3146.291,3169.75,3157.174,3145.085,3146.711,3139.43,3129.747,1578.113037624991,1.1476952905860158
3138.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9864886.20432125,100.0
3190.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9771913.976161625,100.0
3208.081,3217.414,3212.65,3195.043,3195.811,3210.83,3213.714,3212.98,3202.561,11210.161937875004,3.2165185637768157
3180.158,3193.717,3243.04,3248.618,3260.117,3268.55,3260.53,3220.307,3248.99,22054.19724349999,4.56790768498418
3159.052,3128.84,3157.17,3134.562,3143.594,3158.55,3141.53,3157.624,3157.179,3298.104974125007,1.6465666284710263
3110.648,3112.744,3102.53,3096.924,3156.111,3167.159,3160.073,3158.929,3136.533,3258.194257874997,1.6010488561977236
3066.796,3060.51,3053.705,3052.712,3055.262,3021.747,3023.55,3002.562,2986.562,5041.577512375018,1.9980736643375412
3091.398,3070.543,3063.584,3070.53,3128.17,3159.52,3169.292,3163.04,3150.367,3024.05018249999,1.3916146339987052
3117.376,3128.414,3128.53,3128.852,3129.03,3112.892,3115.23,3102.941,3105.519,1254.6221554999977,0.9174630069663817
3071.542,3070.314,3115.53,3101.174,3105.418,3091.667,3074.933,3067.533,3058.174,463.58886200000006,0.584591589426374
3068.012,3073.654,3112.174,3115.07,3128.3,3123.984,3102.583,3139.412,3141.53,1376.762850249998,0.989389480557336
3128.927,3154.551,3169.53,3159.587,3133.554,3140.307,3150.58,3146.027,3130.177,3145.8191059999895,1.6180460619771142
3117.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9679155.259136,100.0
3075.03,3095.51,3110.874,3126.814,3122.98,3112.17,3122.93,3125.43,3112.76,1222.1207579999905,1.034366131709209
3082.231,3117.17,3139.84,3141.584,3129.562,3160.618,3169.207,3163.07,3150.307,727.383185999997,0.6749380129315735
3081.177,3128.17,3157.22,3162.9,3172.584,3172.712,3172.53,3162.07,3136.84,938.8876623749991,0.7384825446162137
3100.858,3133.15,3123.747,3177.117,3190.58,3222.28,3275.811,3288.117,3273.65,4724.156946875018,1.809634825262364
3091.033,3070.61,3067.802,3018.56,2995.407,2960.41,2966.291,2959.54,2934.892,32302.14825112499,5.350733844746117
3136.644,3140.06,3156.582,3136.307,3140.96,3156.562,3135.162,3143.705,3136.06,870.6902683750037,0.7991306323541203
3161.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065033.851614874,100.0
3159.15,3136.51,3175.305,3187.114,3190.04,3197.61,3212.84,3206.567,3212.74,768.7166576249965,0.6553501589235595
3174.412,3172.694,3188.51,3194.85,3183.11,3194.04,3202.874,3212.108,3212.47,271.0400204999986,0.3674658715063091
3163.263,3156.894,3158.51,3136.204,3140.96,3156.71,3134.805,3140.93,3156.717,1979.9447696250088,1.167922710980907
3174.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10129674.386959875,100.0
3192.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10089445.2884455,100.0
3169.565,3185.308,3190.11,3190.63,3192.43,3175.227,3181.91,3195.205,3195.097,1160.1891480000043,0.8974598484410672
3154.282,3162.702,3142.59,3138.96,3112.17,3122.93,3112.56,3102.592,3128.61,2234.5480633749976,1.31635787918453
3193.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9917390.789197376,100.0
3213.84,3215.51,3211.53,3206.84,3232.93,3252.834,3249.23,3258.56,3266.3,14962.677190999995,3.3112964302933463
3214.349,3215.24,3211.43,3202.17,3203.87,3206.207,3206.07,3206.67,3222.51,10292.523535624998,2.9921602749209235
3168.964,3176.41,3175.59,3175.56,3184.291,3190.06,3197.662,3194.967,3212.967,8635.054006624989,2.642727550160108
3154.65,3172.11,3186.91,3172.49,3182.54,3209.41,3215.907,3212.58,3202.17,10190.237916999986,2.9938059586177466
3141.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9601610.0966995,100.0
3135.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9581639.9298595,100.0
3120.46,3155.11,3148.62,3147.98,3149.706,3149.74,3157.96,3138.162,3128.46,4018.5986116249956,1.8938932015768029
3041.443,2976.61,2994.517,2987.614,2940.417,2954.59,2905.17,2941.42,2930.54,19980.995393874986,4.402797951870439
3095.473,3110.17,3123.705,3112.56,3105.67,3138.17,3123.76,3139.44,3134.17,2108.777700250007,1.2401281576203107
3075.137,3089.862,3104.707,3137.917,3123.58,3169.54,3172.512,3172.55,3175.297,6247.435921625021,1.9897034943784502
3091.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9481475.706203124,100.0
3114.205,3128.41,3152.53,3159.307,3140.33,3156.71,3138.56,3119.56,3104.16,5553.848638874997,2.2859799292280663
3115.18,3102.58,3139.81,3148.54,3162.17,3187.98,3195.54,3195.31,3206.58,22827.52764799999,4.239906023499202
