真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3487.497,3408.252,3455.077,3470.307,3474.814,3444.56,3447.562,3447.262,3449.42,50149.30534737499,6.447851074681689
3370.652,3533.711,3536.704,3522.762,3517.307,3538.292,3515.067,3501.34,3503.318,87424.44922412501,8.906848040445478
3309.259,3383.067,3367.614,3375.274,3422.06,3412.562,3420.06,3394.762,3479.262,37666.587955125004,5.68737738091466
3262.05,3304.741,3303.747,3263.712,3236.914,3233.55,3241.54,3173.537,3196.55,9964.571535124991,2.672326405180859
3129.85,3240.542,3173.174,3222.967,3175.112,3092.94,3170.53,3193.54,3112.552,13781.449966999979,3.0749796415615744
3154.125,3172.947,3095.511,3138.305,3050.592,3055.301,2983.112,2940.507,2916.54,59422.73281649996,6.335743068772135
3184.958,3127.629,3119.235,3086.731,3019.424,2987.506,2910.915,2923.552,2919.083,77037.12108362495,7.630947722163847
3199.158,3183.713,3260.505,3273.061,3241.554,3263.552,3279.17,3248.08,3263.707,1281.5763437499927,0.7996011833001578
3268.558,3010.043,2894.137,2883.033,2883.407,2860.5,2873.611,2922.593,2925.43,141059.89629349994,11.322367604495165
3289.024,3213.013,3237.83,3260.067,3247.35,3205.593,3260.17,3223.53,3277.61,2662.7046744999975,1.2568671527324649
3329.573,3260.174,3206.53,3248.55,3220.313,3273.607,3243.05,3208.367,3233.711,2963.673094624992,1.411398125399164
3292.067,3373.174,3440.043,3490.53,3495.073,3536.23,3522.53,3511.67,3519.712,48426.62235812504,6.505416845326867
3259.408,3230.392,3263.962,3241.481,3205.54,3260.17,3273.712,3243.54,3209.592,2019.3291319999976,1.0551252232494777
3273.754,3231.741,3203.53,3143.562,3070.112,3073.727,3103.503,3072.53,3110.55,30069.20362762499,4.78368921210097
3254.528,3243.06,3230.53,3206.17,3114.74,3125.52,3052.803,3052.712,3023.607,35109.97818300002,4.754533971862388
3256.926,3228.54,3273.23,3243.74,3246.04,3260.17,3226.96,3273.492,3248.56,2373.769628625,1.2928239414343723
3289.641,3203.542,3226.312,3277.874,3281.93,3250.414,3243.705,3249.98,3244.705,3041.4506858750033,1.5072313895855802
3271.668,3292.992,3254.705,3233.06,3227.17,3212.74,3220.06,3223.74,3277.17,4521.577776875008,1.786422144265705
3288.405,3213.747,3225.324,3277.662,3281.194,3277.302,3243.462,3245.708,3236.962,2545.1787610000088,1.3751149380209902
3307.165,3290.314,3296.607,3296.063,3305.161,3335.962,3334.206,3303.592,3302.562,1058.0056719999998,0.8369384587796912
3326.699,3305.062,3291.814,3284.53,3275.307,3271.174,3278.614,3243.53,3233.67,695.1572761250022,0.6033766481130293
3310.238,3330.914,3306.512,3302.534,3291.674,3274.712,3248.5,3241.742,3262.9,574.4819783750047,0.5912082033626637
3291.381,3337.851,3341.04,3344.614,3343.517,3347.101,3373.414,3386.512,3391.92,12304.85177199999,2.8829808374196646
3291.112,3285.91,3270.562,3243.792,3247.92,3230.174,3240.23,3243.592,3240.77,3242.335656875003,1.3894407369948285
3269.882,3285.711,3272.934,3240.514,3223.894,3240.53,3213.93,3228.87,3232.98,2972.541317999994,1.4641865545929622
3279.251,3280.51,3246.93,3232.542,3240.81,3246.92,3240.432,3241.774,3215.52,4919.849639999988,1.9108817996796126
3290.639,3246.33,3240.592,3243.994,3233.92,3233.592,3206.87,3231.17,3246.26,5169.449732874997,2.050610417732102
3280.952,3275.891,3271.744,3275.22,3243.205,3220.91,3203.56,3212.96,3223.362,5292.736926749972,1.9349474087106535
3263.48,3268.11,3289.61,3291.94,3270.617,3246.91,3232.56,3240.707,3216.91,10419.339868124975,2.8812281889328837
3152.76,3243.53,3223.83,3245.307,3222.94,3240.58,3213.932,3228.43,3231.992,6807.995317624982,2.564891539560079
3133.721,3154.408,3120.59,3166.25,3123.05,3112.64,3110.41,3055.907,3056.51,2989.7390534999913,1.6385213133634706
3166.648,3143.702,3128.41,3139.07,3123.748,3163.11,3179.908,3169.694,3159.707,860.3495915000011,0.7901021838836283
3122.289,3139.61,3157.92,3143.07,3160.12,3119.53,3145.305,3137.305,3128.81,657.7163009999978,0.5633931648189017
3160.53,3165.412,3170.53,3177.614,3175.81,3171.94,3177.53,3177.192,3173.46,793.4055157500037,0.7445426653919475
3168.896,3138.94,3113.742,3123.54,3112.56,3103.674,3093.71,3072.947,3070.31,5589.610837124997,1.9144919649647998
3163.179,3158.51,3111.96,3113.462,3123.76,3113.292,3103.47,3096.83,3070.712,4097.211390750009,1.6316172962674464
3136.633,3105.302,3139.96,3112.582,3143.54,3159.514,3147.304,3134.96,3140.462,1102.1114636249968,0.9793962706744973
3131.111,3112.94,3125.41,3112.56,3102.74,3083.612,3086.704,3060.71,3036.92,4447.674846500003,1.8271871953692607
3138.293,3157.91,3143.307,3133.76,3149.76,3119.462,3112.56,3102.874,3139.584,1779.6661067499938,1.177635594767006
3190.321,3143.96,3134.561,3145.56,3128.962,3103.767,3103.24,3123.894,3112.56,1513.9574492499967,1.0500670745067318
3208.081,3193.354,3206.018,3208.55,3232.87,3249.508,3253.894,3217.17,3243.83,14713.064469624978,3.349095828906302
3180.158,3217.414,3212.65,3199.27,3235.512,3260.53,3246.562,3248.562,3242.833,18471.602642625003,4.036881986427608
3159.052,3193.711,3248.53,3265.712,3285.017,3271.614,3240.517,3201.717,3224.86,22086.33290062498,4.5190021945132415
3110.648,3128.847,3157.17,3134.94,3148.56,3101.292,3105.774,3110.43,3070.17,2038.1635073750003,1.2830536852381358
3066.796,3113.743,3102.532,3105.934,3032.593,3040.928,3033.55,3034.58,3002.55,3251.748595500004,1.5610920787625557
3091.398,3060.51,3034.561,3040.307,3050.524,3043.53,3046.592,3022.87,3020.53,3501.1777386250037,1.7449168123505177
3117.376,3070.543,3063.552,3070.53,3128.17,3159.52,3169.291,3160.09,3157.53,3095.89714775,1.4088365720877007
3071.542,3128.414,3128.63,3128.737,3126.89,3121.75,3118.461,3102.862,3105.792,1372.3087722499965,0.9596416873626932
3068.012,3070.314,3115.511,3113.562,3125.512,3119.981,3102.534,3139.55,3141.352,1082.9292598749994,0.885067889107494
3128.927,3073.654,3112.174,3115.711,3102.534,3123.851,3138.354,3141.194,3145.908,1373.1070511249945,1.0558127776584543
3117.973,3154.553,3169.512,3159.53,3133.557,3140.307,3150.351,3112.562,3102.612,3513.247399874989,1.7844007206870862
3075.03,3139.614,3141.934,3149.551,3157.614,3157.43,3134.547,3145.13,3119.591,2734.6926081249903,1.5089382636124151
3082.231,3095.51,3110.874,3126.954,3122.91,3112.592,3147.93,3159.591,3156.307,480.7419617499953,0.6309664302882421
3081.177,3117.17,3135.93,3140.537,3153.53,3159.542,3158.01,3136.307,3140.96,901.9825879999963,0.8053059370874728
3100.858,3128.17,3157.92,3162.547,3172.614,3182.11,3190.305,3190.53,3191.044,978.3769616250054,0.855943821352516
3091.033,3133.592,3135.92,3141.108,3135.54,3112.07,3122.93,3112.547,3125.17,2070.081482499996,1.2581946110263524
3136.644,3070.61,3071.76,3046.192,3030.707,3020.87,3046.26,3024.297,3030.35,16246.251226624989,3.902855028256423
3161.497,3140.06,3156.581,3136.307,3140.96,3156.592,3135.105,3143.56,3136.96,868.3133802499992,0.7962449136377556
3159.15,3163.53,3172.612,3173.727,3179.53,3186.41,3194.04,3186.56,3190.562,230.3921192499978,0.3449388510639661
3174.412,3136.514,3175.41,3187.56,3191.618,3185.91,3202.591,3210.918,3206.594,591.3470054999934,0.6055052474421679
3163.263,3172.694,3188.51,3194.804,3172.591,3188.61,3243.83,3262.17,3278.307,1309.0914367499938,0.8872560242916574
3174.032,3156.894,3158.51,3136.94,3142.592,3134.98,3149.794,3101.277,3105.581,3366.299968875002,1.5412242687752007
3192.118,3179.33,3181.99,3191.04,3206.618,3213.05,3215.717,3211.705,3203.587,758.8089914999962,0.6677584427573441
3169.565,3186.91,3201.105,3212.917,3212.894,3212.58,3207.96,3228.17,3206.362,1755.0659405000017,1.0453157809215037
3154.282,3185.308,3191.301,3171.11,3184.93,3172.905,3176.96,3175.48,3171.74,835.3868768750016,0.7974943647925253
3193.303,3162.708,3142.54,3138.547,3112.56,3103.67,3159.118,3157.69,3138.592,2337.9155197500063,1.3500125691223688
3213.84,3243.618,3288.55,3283.547,3291.192,3260.51,3288.17,3319.23,3328.108,24687.259882000013,4.456516067793718
3214.349,3215.51,3211.98,3207.58,3232.412,3232.54,3222.83,3248.17,3245.92,12287.773744999993,3.0022744328484343
3168.964,3215.24,3211.43,3202.17,3228.84,3207.96,3215.412,3248.105,3249.308,13676.78980687498,3.413386942011061
3154.65,3176.41,3175.94,3176.36,3175.46,3179.667,3184.01,3190.618,3194.96,7181.355182374991,2.423597724286607
3141.303,3172.11,3181.04,3172.87,3190.102,3197.618,3192.56,3188.96,3204.61,8732.664284124985,2.774762929236344
3135.082,3147.9,3100.706,3105.28,3115.708,3128.11,3113.667,3108.807,3122.94,1054.981212,0.8333371442067121
3120.46,3119.71,3143.04,3141.06,3143.794,3132.57,3147.27,3146.92,3142.96,2755.9003494999915,1.445649766531432
3041.443,3155.11,3148.62,3147.98,3149.706,3149.74,3157.967,3138.16,3128.89,4025.2734112499943,1.89566569286381
3095.473,3046.51,3030.967,3037.62,3015.94,3010.767,3030.72,3042.71,3015.867,4492.765658999999,1.9747116333524641
3075.137,3061.17,3063.31,3003.56,2936.94,2940.41,2933.49,2934.06,2943.08,15528.364134625004,3.5943075076125193
3091.19,3089.862,3104.707,3137.96,3123.58,3169.54,3172.562,3175.274,3178.307,6408.8391065,2.0134735676605136
3114.205,3173.55,3198.16,3193.04,3203.35,3213.63,3212.55,3212.84,3202.43,16383.14277312502,3.977642429197861
