真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3487.497,3477.924,3492.891,3507.743,3507.739,3491.043,3492.856,3510.354,3522.814,71328.479398625,7.505470810350369
3370.652,3520.668,3531.029,3536.905,3516.06,3540.628,3558.449,3560.552,3570.026,100844.85532887504,9.552246434956263
3309.259,3321.471,3336.483,3359.54,3379.583,3395.911,3412.064,3437.067,3445.402,31494.713163375007,5.0407514940055425
3262.05,3328.862,3316.694,3376.418,3459.026,3455.493,3471.949,3492.893,3507.743,43035.57741500001,6.1819374431686915
3129.85,3210.236,3252.595,3252.931,3282.947,3275.013,3248.478,3282.898,3275.024,3994.2299701249935,1.7241722679142018
3154.125,3183.741,3191.133,3114.798,3122.435,3085.335,3141.593,3157.704,3173.416,16457.188470499983,3.3498498476786884
3184.958,3164.035,3162.911,3173.053,3151.85,3155.053,3136.503,3118.702,3102.873,16668.176416499977,3.5482646871798003
3199.158,3191.196,3114.686,3122.981,3141.593,3156.95,3141.531,3154.327,3141.786,18221.48772349997,3.8104618585279493
3268.558,3114.686,3137.416,3114.863,3102.875,3091.67,3151.74,3167.795,3162.992,23490.654687124967,4.491883679815956
3289.024,3211.76,3292.448,3275.012,3248.478,3280.886,3296.541,3316.695,3306.182,1677.5281101249986,1.0205342901108756
3329.573,3235.303,3239.96,3282.928,3275.016,3245.22,3203.827,3174.126,3116.351,6566.247971499992,1.918675638023629
3292.067,3334.964,3382.916,3390.525,3381.952,3445.405,3459.026,3451.042,3459.046,21559.464414125003,4.272796039792551
3259.408,3359.51,3334.602,3379.583,3434.336,3438.371,3432.479,3436.398,3439.636,18533.404392999993,4.020241699858589
3273.754,3248.476,3241.187,3302.408,3286.061,3275.011,3245.201,3248.474,3290.9,1187.7939294999967,0.8692676777355437
3254.528,3205.986,3179.078,3111.251,3050.52,3107.831,3109.116,3054.823,3073.232,36383.105770125,5.359508571427848
3256.926,3246.936,3316.501,3303.679,3272.042,3322.355,3387.315,3395.911,3425.33,3912.618084500008,1.4423106410493665
3289.641,3246.936,3201.36,3198.893,3151.85,3153.432,3140.56,3143.357,3140.532,17787.449650875005,3.7840544431296266
3271.668,3273.807,3248.476,3240.673,3282.947,3296.541,3316.016,3317.062,3305.738,1335.9837750000004,0.9565780609822306
3288.405,3210.371,3222.793,3273.963,3282.179,3273.183,3248.476,3241.187,3202.95,3196.3217553750032,1.5512243060870026
3307.165,3306.124,3308.43,3317.064,3323.583,3318.974,3329.636,3351.76,3352.96,1863.337100500001,1.0680304453927338
3326.699,3300.059,3272.928,3262.6,3210.373,3237.062,3246.936,3205.986,3207.134,3023.1871175000097,1.5083952836384302
3310.238,3322.303,3361.935,3376.418,3382.998,3391.476,3395.916,3424.779,3434.267,12340.984610624984,3.0997442192744797
