真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3487.497,3473.057,3470.597,3443.76,3456.361,3459.022,3434.581,3445.405,3431.03,46831.479757500034,6.029314959844526
3370.652,3501.85,3497.176,3502.42,3473.097,3470.074,3443.162,3456.331,3459.026,62128.880146500014,7.487061281383925
3309.259,3321.471,3336.483,3383.309,3375.118,3338.073,3316.694,3305.734,3222.749,20225.26503562501,3.6736540964115334
3262.05,3328.862,3316.694,3376.418,3459.026,3455.493,3471.944,3492.892,3507.743,43035.27221224999,6.181914521067089
3129.85,3210.236,3252.595,3252.931,3211.76,3271.052,3281.004,3294.325,3273.822,2822.9038742499947,1.2689254023604482
3154.125,3183.136,3191.133,3114.688,3122.881,3137.423,3115.873,3093.548,3136.531,19049.480208250003,3.6298304706708904
3184.958,3164.035,3162.911,3173.053,3151.85,3155.053,3136.503,3118.702,3102.873,16668.176416499977,3.5482646871798003
3199.158,3191.193,3114.682,3122.983,3141.593,3156.95,3141.531,3154.327,3141.786,18221.56454912498,3.810481276588809
3268.558,3114.687,3137.415,3114.863,3102.875,3091.676,3151.74,3167.795,3162.992,23490.402518874995,4.4918606457055645
3289.024,3211.76,3292.448,3275.012,3248.476,3286.616,3292.464,3370.196,3387.315,3966.6559107499934,1.540386770745789
3329.573,3235.303,3239.96,3282.928,3275.016,3245.201,3203.837,3174.126,3116.351,6566.159494624994,1.9187102335270743
3292.067,3334.964,3382.916,3390.525,3361.18,3382.561,3381.53,3337.86,3351.76,9340.934081625024,2.8170997561990725
3259.408,3348.325,3379.583,3387.315,3435.212,3435.212,3429.582,3445.405,3459.64,20318.708544625,4.268928527875998
3273.754,3248.476,3321.426,3383.182,3380.329,3429.581,3434.336,3436.303,3438.371,13082.355190749982,3.2483815702309036
3254.528,3248.476,3282.935,3296.329,3316.016,3308.22,3351.46,3373.951,3459.026,3681.233866374998,1.300057345955772
3256.926,3246.936,3316.501,3303.679,3272.042,3322.355,3387.315,3395.913,3425.33,3912.660921500007,1.4423181933764195
3289.641,3246.936,3201.361,3198.817,3151.56,3158.861,3173.018,3154.325,3116.351,16916.29924300001,3.6926573650809895
3271.668,3273.807,3331.522,3369.108,3379.583,3384.317,3364.544,3379.488,3412.434,5933.652075625003,2.0431025652038524
3288.405,3222.361,3237.024,3246.931,3202.766,3181.614,3114.637,3112.764,3141.593,14252.843153375,3.434217963142687
3307.165,3303.032,3343.345,3351.764,3352.96,3350.52,3350.723,3351.38,3352.63,3115.0759236249987,1.5139433651454266
3326.699,3300.059,3272.928,3262.6,3210.373,3237.062,3246.931,3205.986,3207.134,3023.2275143750103,1.5084143428687242
3310.238,3322.303,3361.935,3376.418,3387.315,3390.523,3392.396,3382.56,3370.181,8829.536045499995,2.69292776618031
3291.381,3338.073,3358.945,3376.418,3385.71,3390.522,3383.309,3412.077,3429.594,18579.57472912499,3.6841715427126687
3291.112,3319.14,3322.35,3351.46,3365.998,3376.418,3372.603,3370.183,3352.96,16348.958088124982,3.3867718645995337
3269.882,3272.928,3280.329,3338.073,3369.108,3391.352,3394.352,3382.561,3364.476,23225.888865499976,3.7529391929423097
3279.251,3273.999,3243.76,3246.931,3261.283,3287.711,3273.83,3263.402,3247.674,8289.064802249974,2.3139563850857536
3290.639,3273.83,3250.231,3251.371,3240.675,3231.348,3240.687,3237.094,3246.933,5595.058563999985,2.0588665345984394
3280.952,3283.539,3273.834,3248.476,3251.246,3247.674,3230.977,3240.675,3237.018,6566.2122618749845,2.2384597491744893
3263.48,3273.83,3251.261,3250.266,3266.98,3251.214,3248.476,3247.673,3268.93,9400.507627624967,2.8837289965115276
3152.76,3273.832,3267.922,3251.261,3246.926,3246.263,3256.605,3241.185,3216.725,10363.094949124968,3.1608062426472
3133.721,3154.336,3183.176,3129.531,3134.567,3118.702,3102.876,3134.535,3143.354,966.8573799999963,0.7726834118983031
3166.648,3102.811,3122.531,3134.567,3144.376,3150.333,3143.354,3140.56,3116.351,766.4319280000012,0.6550309527766118
3122.289,3173.203,3114.652,3112.762,3102.875,3131.853,3147.416,3136.774,3145.155,1726.950124249998,1.112169101514126
3160.53,3102.864,3109.561,3134.567,3137.423,3123.166,3144.377,3140.014,3118.709,2285.4458923750067,1.1796269587408648
3168.896,3154.321,3187.648,3210.371,3223.592,3218.166,3248.351,3240.646,3241.187,3666.6732107500156,1.7295218573751479
3163.179,3172.135,3154.326,3118.702,3131.853,3124.158,3144.376,3140.564,3158.863,1324.0374021249997,0.8449221978922151
3136.633,3171.054,3137.296,3118.74,3136.773,3131.977,3116.313,3102.855,3133.261,2251.2776247500037,1.3102695607291195
3131.111,3118.703,3136.753,3130.676,3112.958,3103.037,3132.863,3144.348,3137.42,3189.899119500007,1.4900421270863524
3138.293,3114.637,3131.827,3127.945,3158.86,3179.075,3175.538,3171.188,3140.56,3597.8452761249946,1.6836303651603837
3190.321,3118.703,3109.562,3107.843,3134.565,3135.163,3127.926,3102.873,3131.853,3167.915619750006,1.4977338168299719
3208.081,3184.03,3170.686,3172.1,3158.791,3162.991,3151.56,3138.852,3144.377,2724.4085259999983,1.3939043594342342
3180.158,3221.916,3219.617,3213.843,3203.827,3246.906,3241.136,3245.212,3236.569,16613.81994849999,3.8955607790485853
3159.052,3197.537,3203.827,3205.057,3170.353,3173.416,3136.753,3110.686,3122.983,5595.346868125,2.097214043197787
3110.648,3166.983,3173.053,3162.964,3151.56,3155.052,3138.852,3141.993,3116.351,4114.999678249995,1.773098283704813
3066.796,3131.853,3133.261,3143.453,3116.977,3107.831,3109.914,3155.053,3157.847,2363.737748874999,1.4474016258918507
3091.398,3086.069,3097.009,3151.56,3185.619,3117.538,3151.748,3186.956,3191.193,5793.5133211249995,1.9858021350919959
3117.376,3090.221,3148.22,3157.951,3155.0,3141.614,3146.953,3114.753,3132.322,3098.8801347499907,1.618062275050226
3071.542,3103.037,3131.956,3147.456,3133.264,3141.593,3153.049,3157.847,3141.592,2830.15980399999,1.5570521741044092
3068.012,3073.097,3086.971,3097.001,3153.195,3176.465,3183.152,3171.184,3187.646,5236.815074500002,2.0602096820870894
3128.927,3075.905,3033.22,3023.348,3042.823,3066.638,3068.329,3052.785,3051.411,3026.9394045000045,1.6059562895765358
3117.973,3155.053,3163.964,3173.416,3187.64,3191.193,3173.201,3203.827,3210.371,6343.434145499999,2.469291543346006
3075.03,3155.0,3158.794,3165.821,3136.776,3144.375,3116.351,3108.774,3153.743,3347.2410649999806,1.650196718915046
3082.231,3092.163,3136.753,3133.39,3147.458,3136.724,3143.354,3158.794,3165.41,979.9732047499999,0.7339755086577358
3081.177,3090.941,3157.705,3168.011,3165.813,3154.321,3187.648,3296.612,3288.961,5212.477291750004,1.815342388286861
3100.858,3023.373,3026.73,3042.313,3045.431,3030.986,3016.705,3005.172,3050.667,14252.206400249994,3.6458942092430786
3091.033,3136.773,3130.302,3117.676,3103.037,3100.756,3122.981,3102.864,3078.687,4022.579902375004,1.779205845079374
3136.644,3096.434,3154.321,3173.208,3179.097,3169.553,3173.427,3166.983,3150.333,366.1854798749944,0.4641986736878849
3161.497,3130.676,3112.957,3147.415,3157.958,3148.221,3153.087,3173.202,3179.076,832.2881513750002,0.7989950199938549
3159.15,3168.01,3175.587,3178.61,3179.056,3163.033,3171.184,3173.416,3163.977,301.91672850000157,0.4310139367886562
3174.412,3173.416,3186.02,3170.372,3191.192,3181.327,3170.369,3158.791,3168.013,527.6818033750011,0.5353620578735796
3163.263,3186.046,3189.74,3173.201,3191.103,3183.943,3169.543,3173.21,3166.983,865.7740078749976,0.8636834099627743
3174.032,3179.076,3183.176,3171.184,3172.1,3152.861,3164.037,3157.87,3144.377,1041.9744710000068,0.8005084540964954
3192.118,3187.648,3191.193,3181.679,3187.847,3173.203,3179.076,3165.397,3164.964,535.3459015000024,0.5828906014154496
3169.565,3183.823,3186.443,3207.134,3212.444,3202.073,3209.067,3208.474,3246.874,2154.0094580000004,1.0825406517415739
3154.282,3177.968,3184.72,3177.938,3172.127,3173.152,3158.86,3163.195,3173.192,709.1550726250039,0.703558434670921
3193.303,3174.255,3187.648,3191.102,3182.803,3173.027,3166.177,3158.794,3162.991,638.5453760000012,0.7581366842603974
3213.84,3195.25,3182.803,3183.173,3168.01,3173.017,3166.983,3163.955,3171.046,2804.1659659999905,1.264244805438231
3214.349,3217.927,3212.631,3203.024,3237.362,3246.872,3230.445,3227.996,3250.591,12118.038048499995,3.0394833242659076
3168.964,3203.037,3238.269,3245.213,3230.976,3252.599,3270.494,3268.929,3281.082,21321.432088625,4.269838278872645
3154.65,3179.078,3173.018,3158.86,3163.968,3173.349,3156.977,3162.991,3173.097,4958.740571749996,1.9708941872838386
3141.303,3159.965,3173.416,3191.193,3183.983,3173.201,3166.1,3158.791,3162.987,6050.507845875004,2.2490664960584748
3135.082,3135.324,3124.548,3131.854,3117.675,3103.037,3108.774,3133.26,3140.224,1345.218756249992,0.8400660516855235
3120.46,3127.745,3103.037,3132.863,3140.324,3111.978,3122.818,3144.376,3140.014,1473.0258143749948,1.0567472306556955
3041.443,3133.26,3141.54,3156.95,3165.827,3160.167,3136.753,3125.16,3151.553,4095.5186961249956,1.875757253341498
3095.473,3051.416,3057.526,3054.011,3073.777,3090.919,3090.237,3090.63,3075.675,912.868123750001,0.9263262891272698
3075.137,3094.415,3139.876,3138.822,3123.166,3147.416,3136.774,3111.277,3122.883,1871.8801722500039,1.2566478490471462
3091.19,3083.893,3097.008,3153.195,3167.779,3166.949,3162.931,3147.45,3133.332,4854.808726125009,1.960062667906168
3114.205,3090.224,3136.741,3130.676,3123.168,3147.416,3136.777,3133.26,3123.16,3754.4864711250125,1.7814369984627074
3115.18,3123.16,3132.486,3144.377,3132.873,3144.343,3158.794,3169.527,3173.416,8461.434624000003,2.6173468592229154
3109.498,3131.95,3132.486,3123.166,3140.561,3158.794,3164.037,3162.991,3171.232,16120.202347874985,3.546281729217932
3067.147,3103.037,3132.872,3144.377,3136.775,3132.843,3144.349,3140.01,3158.861,19414.977492374986,4.0038935861121585
3052.783,3085.496,3090.941,3073.108,3073.376,3063.305,3065.449,3063.373,3053.12,10298.66480512498,2.647204981165832
3079.801,3050.52,3045.681,3033.728,3055.493,3055.012,3070.576,3070.037,3068.527,14679.453999249967,3.2315745644859533
3049.796,3072.539,3067.352,3080.723,3147.416,3187.877,3201.361,3210.373,3220.448,59395.33897449995,7.008987640795655
3044.159,3052.811,3051.416,3062.523,3070.576,3078.117,3074.582,3068.329,3080.71,27926.57277337501,5.116913439358818
3021.9,3053.12,3054.807,3043.563,3060.259,3061.022,3070.576,3078.117,3078.531,33985.12772374999,5.9806772150659455
2907.822,3043.476,3066.638,3065.165,3084.807,3090.229,3070.308,3070.027,3053.077,44524.42775249996,7.233670144011013
2915.731,2910.845,2980.297,2979.773,2991.574,2997.836,2988.603,2957.823,2967.432,16804.250067249977,4.189356521910981
2875.809,2938.516,2934.084,2953.336,2964.794,2967.053,2962.562,2939.406,2953.421,15479.40852412497,4.0803042839035335
2889.76,2832.342,2857.175,2888.563,2872.817,2855.434,2835.173,2830.383,2817.343,2197.515618875002,1.4611003032026455
2859.336,2841.046,2857.385,2878.568,2878.11,2878.539,2855.469,2841.084,2859.73,4188.655239499997,2.0316000873437567
2844.508,2852.913,2852.753,2880.482,2874.146,2875.481,2855.491,2850.865,2835.157,5559.227008750001,2.3862822755615394
2813.177,2852.918,2841.048,2857.195,2872.435,2867.338,2872.776,2880.482,2865.453,8606.30156562499,2.98264525938631
2786.896,2812.862,2859.935,2874.255,2872.404,2886.881,2877.9,2880.492,2828.809,9111.894627500005,2.9039431052912916
2847.418,2736.101,2688.383,2698.752,2770.118,2735.558,2771.793,2750.274,2779.447,4376.2914396250035,1.946688593915324
2775.557,2859.933,2878.563,2886.332,2866.017,2879.687,2878.561,2855.46,2848.928,9571.842017874988,3.2993434896388965
