真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3091.1992,3083.4012,3102.3078,3140.7106,3140.922,3151.1666,3176.2855,3174.5104,3174.0998,11693.299891816243,3.189583684767878
3065.4034,3113.3666,3125.467,3118.4335,3111.9807,3131.526,3146.6358,3143.0026,3152.3054,9153.606842686248,3.024747221723955
3048.7939,3065.0166,3055.9773,3076.4002,3075.0026,3078.6866,3041.2638,3033.966,3035.3378,867.0400612474963,0.7767210836060642
3051.2787,3055.8088,3074.8709,3075.8717,3074.8709,3035.1424,3042.7021,3037.0843,3046.6866,923.9593311949964,0.8278255981812076
3028.0451,3056.9648,3052.3358,3034.238,3035.1768,3026.0599,3027.4105,3027.0279,3014.5249,170.8556610762509,0.3418386197722653
3037.4675,3031.0278,3026.6958,3023.335,3039.9279,3021.5482,3026.9166,3016.8646,3020.4504,186.67456691249998,0.3867923696797927
3028.9187,3034.9007,3049.4069,3057.2762,3059.7004,3041.8703,3033.2918,3038.7278,3056.9754,1837.641775114993,1.1666233086978186
3032.6333,3031.5027,3021.3562,3026.3042,3010.2744,3055.238,3050.2795,3058.566,3051.4401,3088.858182104992,1.3328779514781453
3015.8907,3025.6071,3024.4707,3026.2262,3006.9871,3071.4166,3074.9593,3056.1688,3065.1815,4742.173714310008,1.7213404661154355
3030.2464,3029.5409,3018.1069,3023.0993,3052.9166,3054.9176,3054.6558,3036.7377,3041.6678,4500.165351990011,1.8124069661378959
3018.0491,3021.8312,3024.7377,3003.7342,2987.1024,2991.0172,2972.3051,2964.0997,2963.7767,377.8986476075007,0.4879777596522742
3005.4369,3025.491,3013.3336,3031.3654,3050.243,3030.7026,3041.8593,3052.3019,3075.3574,5206.666371980001,2.205721987434348
2998.1377,3016.6099,3023.013,3051.0842,3052.435,3053.7552,3032.1062,3041.0016,3039.5409,5039.329813399996,2.1950794590660716
2963.0989,3011.7444,3081.0184,3083.9354,3058.2011,3065.1846,3058.3654,3051.2579,3051.0504,8229.663815621263,2.89721949992596
2949.9963,2979.201,2976.4099,2983.0294,2939.9543,2948.0348,2938.6743,2932.0457,2902.2739,1772.2041688112472,1.2963216240802917
2972.5251,2933.5431,2937.8767,2950.5244,2941.0502,2938.6702,2932.042,2902.8552,2907.064,1939.7414350700062,1.3601114924033775
2945.8524,2956.3379,2934.2574,2937.5601,2954.873,2950.7471,2934.4504,2915.3452,2922.7235,1122.9706590212472,0.9764934555775366
2967.4028,2945.0338,2936.551,2934.1106,2916.0609,2913.6358,2926.6636,2952.7793,2939.5496,2002.9458359312587,1.3750900392590388
2994.7303,2964.0664,2942.5503,2934.294,2935.1638,2916.1768,2923.0609,2944.832,2945.123,1013.0582230787555,0.8829095827976893
2997.0111,2984.1854,2978.729,3012.9516,3014.9316,3004.8064,2978.6747,2979.199,2967.2654,2027.727939763745,1.1946121604449123
2982.3756,3010.2779,3005.6703,2978.7301,2984.947,2982.4937,2988.4327,2947.7544,2926.9629,1655.947547771256,1.2976704086667932
2957.567,2989.6188,2976.7026,3006.8667,3009.8367,3023.6611,3012.4504,3020.3338,3006.9607,2972.8303458149944,1.7034112014658005
2949.9333,2944.0864,2946.5716,2972.7726,2949.5381,2958.7626,2906.918,2903.8796,2885.0618,2302.7790478299894,1.2255378863583701
2922.4498,2957.7321,2909.1807,2916.0804,2915.1468,2897.6196,2904.2286,2915.7759,2914.1002,2961.999094625004,1.7575392812896293
