真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3091.1992,3083.4012,3102.3078,3140.7106,3145.1279,3136.3803,3127.7309,3103.3026,3107.3019,6208.932120832488,2.376763447113437
3065.4034,3113.3666,3125.467,3118.4335,3111.9807,3131.526,3156.0746,3161.0585,3162.3009,10334.848489298753,3.1795518974521717
3048.7939,3065.0166,3055.9773,3076.4002,3075.0679,3078.3022,3049.3088,3055.0029,3058.1255,1132.6336739462495,0.9897564836866074
3051.2787,3069.887,3065.8836,3073.8957,3090.0606,3091.4278,3090.0024,3051.2482,3054.5388,2195.659714807492,1.421947111427347
3028.0451,3056.9648,3052.3358,3034.238,3035.4079,3021.0998,3025.4295,3025.6747,3006.7993,150.46898852125054,0.2926683822997898
3037.4675,3031.0278,3026.6958,3023.335,3039.9279,3021.5482,3026.9166,3016.8651,3020.4594,186.72620910625034,0.38683197253754126
3028.9187,3034.9007,3023.2994,3023.7096,3017.166,3050.7102,3058.4773,3061.1768,3063.1119,2276.462232219994,1.1901370169409293
3032.6333,3036.2948,3056.1046,3052.0362,3055.0016,3033.8576,3054.8766,3042.5568,3037.3358,2679.9540087637447,1.484744719013722
3015.8907,3025.6071,3024.4707,3024.077,3006.9874,3010.1116,3081.4111,3082.3059,3058.0476,4890.948247071249,1.5648126216645402
3030.2464,3029.5409,3018.1069,3022.8609,3002.9644,3052.9773,3054.897,3047.5426,3069.667,5045.919750805002,1.760233005880055
3018.0491,3021.8312,3024.7377,3004.7764,2983.1052,2979.0876,2973.87,2962.4006,2940.0603,337.5896574524973,0.522335882172506
3005.4369,3025.491,3013.3336,3033.676,3052.9002,3055.0072,3043.9072,3030.1302,3038.1279,4804.942625401256,2.0888308833706803
2998.1377,3014.669,3026.7144,3023.0493,3012.7028,3050.6388,3051.3711,3052.4109,3076.814,4874.7029501062425,2.187739195302408
2963.0989,3011.7444,3081.0184,3083.9354,3058.2042,3065.1846,3058.3654,3051.2495,3051.0512,8229.650712645005,2.8972009721398266
2949.9963,2979.201,2976.4099,2983.0294,2939.9543,2948.0348,2938.6743,2946.7218,2939.151,1274.6937649137535,1.0789507314840594
2972.5251,2933.5431,2937.8767,2950.5244,2941.0502,2938.6702,2932.042,2902.8552,2909.1478,1917.9514510400027,1.3512816317417808
2945.8524,2959.0034,2938.6055,2934.1513,2948.238,2939.4043,2932.7098,2927.8047,2925.3179,1251.6472205000007,1.0245881616390264
2967.4028,2945.0338,2936.551,2934.1106,2916.0609,2913.6358,2926.6636,2952.7793,2939.5409,2002.988959982508,1.3751267869153996
2994.7303,2978.4323,2979.522,2958.916,2919.5034,2925.0037,2924.349,2941.3644,2932.9872,445.0902947112507,0.617110964566055
2997.0111,2984.1854,2978.729,3012.9516,3014.9316,3004.8064,2978.6747,2979.199,2967.2654,2027.727939763745,1.1946121604449123
2982.3756,3004.5409,3048.3123,3058.0009,3054.6375,3051.4707,3052.8767,3047.7306,3038.1831,8712.689179947476,2.978361222931486
2957.567,2989.6188,2976.7026,3006.8667,3009.8367,3000.6764,2979.2861,2979.095,2964.2944,1926.3080846312432,1.1949624065714382
2949.9333,2907.4312,2904.7016,2885.1069,2909.5313,2914.7859,2914.9214,2902.6953,2921.2671,2863.9058701749987,1.6985974513711497
2922.4498,2957.7321,2909.6502,2910.5266,2914.6702,2897.7381,2904.8655,2922.5477,2925.0054,2770.8937156787492,1.7035560899706144
2959.3724,2927.3379,2962.8947,2946.5606,2919.1068,2923.0586,2952.0367,2932.696,2926.0605,1446.7849678412508,1.2129494458346637
2939.3636,2934.5503,2916.1317,2922.7278,2954.0768,2946.4327,2936.7642,2934.1068,2956.863,1224.3482630500016,1.0597271664888557
2970.3874,2931.914,2929.4603,2965.7846,2947.3358,2924.7046,2934.0861,2918.1528,2913.0478,1772.4753711774963,1.320505134444578
2971.295,2978.9174,2984.863,2991.0603,2994.2267,2985.0593,2988.7703,2968.0747,2971.0333,574.4799512087538,0.5873128105189832
2974.0107,2958.3033,2973.0807,2956.1468,2908.6128,2909.8612,2909.322,2884.392,2909.2697,1784.0253204200012,1.0950301935558369
2976.3043,2957.4324,2907.6702,2905.1111,2898.0774,2911.7297,2922.4609,2927.6035,2952.0174,2925.9509490449977,1.6124082413831615
2962.8549,2996.2879,2995.5807,2981.166,2994.2364,2976.4609,2984.0472,2967.6285,2928.7478,2600.9894148300014,1.4793677596044281
2977.1334,2947.5038,2922.4328,2923.7354,2946.991,2946.584,2946.2382,2946.9329,2977.001,2878.1257527887465,1.741914216693037
2982.3086,2986.0593,2987.2282,2981.0352,2992.1809,2972.1163,2950.8767,2945.0867,2933.2959,3704.2091249475025,1.8765577808935712
2964.2155,2984.0618,2983.2336,2951.0478,2944.9195,2924.8322,2923.8732,2940.1804,2952.7797,2109.4150544162567,1.4472226274159048
2915.3685,2967.0504,2957.3007,2914.0803,2912.1192,2922.8821,2925.4867,2946.461,2947.5244,1289.6790506187508,1.1021453578190648
2901.9518,2915.1412,2895.2793,2913.3079,2936.8147,2941.5344,2930.1047,2944.4707,2928.683,926.2824652225013,0.8439673000783413
2886.7416,2898.6407,2912.6502,2932.2994,2945.9838,2952.3802,2935.0412,2938.6196,2932.3072,1640.8180007575063,1.1353321939159473
2890.8973,2911.7762,2932.1539,2935.2782,2950.8812,2947.049,2972.368,2991.2115,2994.9264,5422.005293447495,2.036780728772665
2891.8453,2912.5357,2912.779,2925.4514,2946.3079,2946.4451,2937.6303,2938.6338,2923.6753,2189.721739979999,1.4092743685072764
2879.2996,2915.9502,2935.2993,2944.3734,2928.0847,2931.0774,2953.1722,2938.897,2939.392,2993.133385862501,1.6081961661864332
2938.7493,2887.9874,2862.5992,2816.2916,2821.1118,2824.3072,2868.516,2878.0777,2869.1106,2363.3438979824923,1.3284064307185226
2932.3871,2940.4911,2996.2532,2999.166,3008.0793,3025.414,3017.1336,3022.0301,3017.0243,17997.74325825751,4.356108145647885
2905.3375,2934.4869,2950.2762,2947.4376,2937.3352,2934.2342,2926.2413,2928.3504,2940.6138,4787.107419031246,2.343692038297073
2860.6978,2915.1774,2918.1478,2902.6702,2905.1246,2885.3357,2890.1322,2877.9341,2886.897,1355.2895249637556,1.1993908645086866
2867.2837,2871.7757,2882.8563,2872.9724,2880.6226,2870.6298,2822.489,2770.5474,2721.1157,4198.525633828753,1.4526490221820156
2869.8338,2846.5509,2858.8302,2875.6543,2884.1322,2840.6858,2835.2116,2812.7044,2783.0612,1995.830948648739,1.2075580781581208
2869.9014,2852.9763,2831.7138,2791.9111,2734.0287,2779.8367,2772.246,2709.688,2701.5248,13167.66041066624,3.414517503530613
2862.1941,2855.3832,2888.5504,2888.0442,2878.8306,2858.8618,2823.5626,2825.3407,2828.0479,1473.594225106242,1.1600444029700328
2858.2046,2872.5604,2886.1368,2868.1102,2823.7089,2825.0699,2820.4298,2822.5034,2825.0035,1873.3536718625041,1.3347990203405455
2867.946,2876.1825,2885.0529,2877.4844,2888.4951,2871.3654,2888.1617,2887.1302,2888.3672,599.2679694362544,0.7241658835990172
2850.6539,2830.1158,2830.2478,2831.439,2810.2794,2816.7169,2841.8676,2832.3812,2836.0569,1901.728795105002,1.2975792251656373
2877.3579,2855.128,2850.1396,2859.9501,2870.6798,2846.5249,2845.3493,2832.3078,2793.6119,867.2125383850017,0.8135701042280625
2879.4298,2888.0563,2879.5769,2890.1875,2916.2554,2913.9453,2928.5625,2937.0649,2950.8438,3902.0389001912426,1.8779575031392215
2893.6738,2888.0864,2890.0477,2878.273,2885.8036,2861.7048,2861.0432,2838.1803,2843.3212,331.2878022275028,0.5120729020955537
