真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3091.1992,3083.4012,3102.3078,3140.7106,3140.922,3151.108,3176.2852,3174.5879,3171.5553,11605.12670243499,3.1791723812029127
3065.4034,3114.7855,3125.7093,3119.6288,3102.9618,3105.4479,3100.3354,3125.1488,3136.6125,6436.671153126254,2.5621648386855145
3048.7939,3065.0166,3055.9773,3076.4002,3075.0679,3078.3022,3046.9764,3052.3079,3035.238,1004.1052162099978,0.8745600243833933
3051.2787,3055.8088,3055.0426,3055.4866,3055.4468,3055.566,3050.5618,3070.7554,3082.039,1155.1868942737524,0.9839970810317579
3028.0451,3056.9673,3052.3338,3033.7375,3025.2478,3035.1507,3010.1833,3056.7672,3055.9719,745.2025058049929,0.7640315074560379
3037.4675,3031.0278,3026.6958,3023.3354,3039.9467,3021.8716,3023.2342,3051.4869,3054.5526,763.9773849962442,0.6564623930635061
3028.9187,3034.9007,3026.3842,3027.7279,3027.8112,3019.6095,3024.1124,3006.7638,3010.4042,360.5369044249986,0.4292130237449548
3032.6333,3031.5027,3056.2736,3051.3482,3054.5713,3055.4774,3038.7378,3069.6358,3067.9049,4102.022837585004,1.7367902945778488
3015.8907,3025.6071,3020.3338,3031.695,3050.6101,3041.1898,3056.6358,3060.0047,3063.3527,4171.704077638754,1.7477310312394339
3030.2464,3029.5344,3018.1046,3023.0994,3052.9543,3054.9265,3054.6428,3036.7379,3041.6951,4501.20480965,1.81268099214439
3018.0491,3021.8312,3024.7377,3003.7552,2987.166,2991.4079,2977.0609,2985.0279,2974.9302,540.560302115003,0.6133754885487581
3005.4369,3025.491,3013.3336,3033.676,3052.9002,3055.0072,3043.9072,3036.1666,3033.5618,4857.226023672506,2.0951999485848805
2998.1377,3014.669,3026.7144,3023.0493,3012.7323,3050.6178,3051.7044,3050.1842,3071.7099,4751.396250893748,2.1585956098144434
2963.0989,3011.7444,3081.0184,3083.9844,3058.2785,3065.9648,3054.0382,3051.0812,3032.2344,7904.668671777499,2.8033785085641703
2949.9963,2979.201,2976.4099,2983.0294,2939.9543,2948.0348,2938.6743,2946.7218,2939.151,1274.6937649137535,1.0789507314840594
2972.5251,2933.5431,2937.8767,2950.5244,2941.0502,2938.6702,2932.042,2902.8552,2909.1478,1917.9514510400027,1.3512816317417808
2945.8524,2959.0034,2938.6055,2935.397,2930.5859,2949.7222,2972.9884,2959.9102,2938.0774,1322.8506871387515,1.0129711056255648
