真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3091.1992,3083.4012,3102.3078,3140.7106,3140.922,3151.1666,3176.2855,3176.5416,3166.0109,11489.848773694997,3.1646251405692256
3065.4034,3114.7855,3125.7562,3117.147,3103.3961,3090.1196,3091.6116,3102.9867,3140.4773,5694.032337941245,2.3795707500557937
3048.7939,3065.0166,3055.9773,3076.4002,3075.0026,3078.6866,3079.3854,3046.9653,3052.3279,1268.5222996874986,1.0578156857369687
3051.2787,3052.308,3054.5798,3034.1805,3038.7108,3042.5501,3072.4702,3084.8312,3066.5227,1180.0765480600032,0.8690047904704701
3028.0451,3056.9648,3052.3358,3034.238,3035.1496,3026.1317,3027.0009,3029.5475,3016.1866,181.90283938250045,0.36106050195269385
3037.4675,3031.0278,3026.6958,3023.335,3039.9279,3021.5483,3026.3358,3041.7373,3038.2274,472.4857267474978,0.561952042100497
3028.9187,3034.9007,3023.2994,3023.7098,3017.166,3050.7102,3058.4773,3061.1768,3063.1119,2276.462623169994,1.190137845883437
3032.6333,3036.2948,3056.1046,3052.0362,3055.0016,3055.4205,3036.7375,3043.3078,3050.0609,2988.1929521400066,1.5558891924094889
3015.8907,3025.6071,3020.1178,3056.7019,3053.0874,3059.3977,3041.6178,3033.307,3036.6768,3116.965583699998,1.6497539170812525
3030.2464,3029.5409,3018.1069,3022.8618,3002.9641,3052.9741,3054.832,3047.9009,3069.3054,5039.706544028755,1.759918929836301
3018.0491,3021.8312,3024.7377,3004.7764,2983.1052,2979.0876,2973.87,2962.4006,2940.0603,337.5896574524973,0.522335882172506
3005.4369,3025.491,3013.3336,3033.676,3052.9002,3055.0072,3043.9072,3030.5804,3030.2204,4734.052368307504,2.0577214291909565
2998.1377,3016.6099,3023.013,3051.084,3052.437,3053.7593,3037.1658,3052.4618,3033.5669,5214.44803088125,2.2393360375572566
2963.0989,3011.7444,3081.0184,3083.9354,3058.2042,3065.1846,3058.3654,3051.243,3051.0378,8229.332539711259,2.8971176985150806
2949.9963,2979.2959,2976.3001,2983.8803,2972.6704,2984.1248,2950.2361,2932.9602,2934.5249,952.4729197687487,0.8674350420874671
2972.5251,2933.5431,2937.8767,2950.5244,2941.0502,2938.6702,2932.042,2902.8552,2909.1478,1917.9514510400027,1.3512816317417808
2945.8524,2959.0034,2938.6055,2934.1513,2948.238,2939.4043,2932.7023,2926.3379,2938.6301,1291.7743439912524,1.0877746417080818
2967.4028,2945.0338,2936.551,2934.1106,2916.0609,2913.6358,2926.6636,2952.7793,2939.5409,2002.988959982508,1.3751267869153996
2994.7303,2964.0664,2942.9644,2934.676,2932.7559,2908.7376,2910.557,2911.7457,2930.7764,1366.5912518162584,1.1213131895977722
2997.0111,2984.1854,2978.729,3012.9516,3014.9316,3004.8064,2962.9324,2947.474,2944.0297,1878.2274116387468,1.0909849425014757
