真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3091.1992,3083.4012,3102.3078,3140.7106,3140.922,3151.1666,3176.2855,3176.5416,3166.0109,11489.848773694997,3.1646251405692256
3065.4034,3113.3666,3125.467,3118.4335,3111.9807,3131.526,3146.643,3139.6187,3148.2797,8926.615036893747,2.994143704282708
3048.7939,3065.0166,3055.9773,3076.4002,3075.0679,3078.6957,3077.748,3049.0184,3055.0025,1282.5816866262521,1.0709153230171464
3051.2787,3052.308,3054.5798,3034.1804,3038.7102,3047.9007,3071.4134,3074.7472,3056.3652,947.0170873924989,0.8030097725293004
3028.0451,3056.9648,3052.3338,3034.7026,3035.1176,3026.047,3023.6207,3027.6768,3050.7126,423.32663967999827,0.5122803739689499
3037.4675,3031.6283,3021.5412,3029.6178,3023.4026,3035.0838,3010.7869,3084.4105,3085.6176,1764.9685041649927,0.84126027068257
3028.9187,3034.9007,3023.2994,3023.7096,3017.166,3050.7102,3058.4773,3061.1768,3063.1119,2276.462232219994,1.1901370169409293
3032.6333,3031.5027,3056.238,3051.3826,3054.3279,3021.7374,3025.9918,3017.1126,3023.0479,1585.955798854999,1.1306618503077182
3015.8907,3025.6071,3020.3338,3025.3099,3041.7013,3039.3336,3051.1564,3051.0392,3056.9872,3544.4041814500088,1.5886210543786257
3030.2464,3029.5348,3018.1046,3023.0994,3051.5184,3054.9354,3055.054,3033.9675,3054.8767,4786.812757917495,1.8527554785982934
3018.0491,3021.8312,3024.7377,3008.2391,3001.2599,3004.9646,3008.0423,3001.0511,2980.8306,1181.91414490875,0.9720975466209375
3005.4369,3025.491,3013.3336,3033.676,3052.9002,3054.9409,3049.4704,3073.0693,3051.4262,6014.038786992509,2.348543527878768
2998.1377,3014.6626,3025.8168,3025.9106,3005.8712,3050.5626,3041.4087,3036.3301,3026.0601,3762.1297012512605,1.846225953912911
2963.0989,3011.7444,3088.6178,3075.0653,3082.4326,3056.6732,3050.5104,3033.3381,3041.6957,8333.762205720022,2.812351382262378
2949.9963,2979.201,2958.2364,2944.5073,2947.0616,2973.4378,2959.3299,2938.7554,2930.5233,747.4977635812506,0.8183891680929293
2972.5251,2933.5474,2937.8506,2950.478,2921.3569,2931.4796,2950.0103,2938.6347,2941.6953,1627.6976683449977,1.0993135125674551
2945.8524,2959.0034,2938.6055,2934.1513,2948.238,2939.4043,2932.7023,2926.3379,2938.6301,1291.7743439912524,1.0877746417080818
2967.4028,2945.0338,2936.551,2934.1106,2916.0609,2913.6358,2926.6638,2952.7764,2939.538,2002.9801875550083,1.3751257846804334
2994.7303,2978.4323,2979.522,2958.916,2919.5034,2925.0874,2924.234,2941.6138,2933.477,442.6507437375022,0.6131280469986882
2997.0111,2984.1854,2978.729,3012.9516,3014.9316,3004.8064,2978.6747,2979.199,2967.2606,2027.7316890437453,1.1946323598303534
2982.3756,3010.2779,3005.7102,2978.865,2984.0497,2978.8337,2978.1478,2958.8304,2944.4325,1308.2514398762532,1.1152722732172315
2957.567,2989.6188,2976.7026,3006.8667,3009.0103,3005.4099,2978.0774,2979.8306,2966.5409,1985.4939563550001,1.2001675211111487
2949.9333,2915.0616,2914.6959,2921.2678,2959.5485,2954.239,2930.2792,2939.7006,2919.7864,1181.258976236247,1.0497976848425503
2922.4498,2957.7321,2909.1807,2916.238,2915.1596,2897.181,2904.9316,2919.0608,2932.2874,2728.1185139612508,1.6651794933202548
2959.3724,2927.3379,2962.8287,2946.468,2917.3682,2902.9504,2911.2816,2927.0223,2947.0501,2065.4444344862477,1.411862213483433
2939.3636,2934.5503,2916.1317,2922.7278,2954.0774,2946.9358,2938.9474,2910.1833,2913.0174,2055.0777300074906,1.3326216089418024
2970.3874,2931.914,2929.4603,2965.7846,2947.3358,2924.7046,2934.0861,2918.1255,2913.1386,1771.7528514637372,1.3202366585868133
2971.295,2978.9747,2984.8601,2991.0164,2994.6743,2980.7168,2995.0523,3021.8804,3024.3698,2098.421764271254,1.0529269018845304
2974.0107,2958.3033,2973.0812,2953.0884,2933.8957,2929.5338,2959.0769,2913.1048,2916.061,654.7215749049964,0.6156499399581237
2976.3043,2958.0362,2954.916,2928.5578,2916.0806,2924.4902,2940.3722,2935.0736,2919.6958,1441.1004896049994,1.1518498466260523
2962.8549,2996.2879,2995.5807,2981.1174,2994.497,2974.784,2956.2994,2932.0864,2928.9847,1545.8900947237535,1.2010803532849306
2977.1334,2947.5038,2922.4328,2923.7354,2946.991,2946.584,2946.2382,2946.9329,2977.001,2878.1257527887465,1.741914216693037
2982.3086,2986.0593,2987.2282,2981.0352,2992.185,2972.152,2950.8884,2945.5053,2934.8894,3732.660994290002,1.8855079306545472
2964.2155,2990.7143,2988.5801,2984.9316,2976.3599,2984.1509,2992.185,2994.618,2978.1816,6824.59258122876,2.676439673428684
2915.3685,2970.8602,2984.0861,2992.7023,2995.3277,2981.7844,2995.3665,3006.2879,3018.1514,8179.536877862511,3.047603504621727
2901.9518,2915.3029,2915.5113,2923.0813,2946.7013,2946.8806,2930.2362,2944.7774,2944.2013,1419.3146273050074,1.1079894565992938
2886.7416,2898.6407,2912.6502,2932.2994,2939.5466,2944.6768,2929.1158,2965.5559,2988.8889,3248.2578665925002,1.4403793922594375
2890.8973,2911.7379,2932.1812,2935.016,2934.2377,2916.4809,2912.5473,2897.7312,2919.1854,1194.5293492025044,1.0124487882733892
2891.8453,2912.5864,2912.5562,2925.3352,2947.5804,2947.5104,2936.8602,2947.0211,2973.5068,3329.0472090500107,1.6692766146307922
2879.2996,2926.1466,2903.3354,2915.1772,2897.7373,2930.2763,2936.7102,2952.538,2954.0876,3423.9046191049997,1.7936748068691735
2938.7493,2887.9874,2862.5992,2816.2916,2821.1118,2824.3072,2868.516,2878.0777,2869.1106,2363.3438979824923,1.3284064307185226
2932.3871,2940.4911,2996.2539,2998.8867,3000.803,2979.2852,2978.7286,2976.3926,2998.8176,12736.415469213736,3.6760371448282183
2905.3375,2934.4869,2950.2762,2947.4376,2937.3352,2934.2474,2926.4327,2935.0493,2948.7301,5069.156016368755,2.4092572851417695
2860.6978,2913.3352,2930.2779,2944.738,2940.1776,2932.1388,2902.8712,2906.8517,2894.5767,3452.322580307504,1.9999583134458283
2867.2837,2871.7757,2884.7906,2878.8526,2883.0368,2849.5502,2830.7116,2832.335,2783.2366,1426.7658060737404,0.9040940438180699
2869.8338,2846.5509,2858.8302,2875.6543,2884.1322,2840.6866,2835.2476,2812.4779,2784.9002,1955.4713714824952,1.2003973570098743
2869.9014,2852.9763,2831.7146,2791.918,2723.5692,2742.4027,2705.8609,2704.4328,2730.9874,15584.298839057483,3.808154611019965
2862.1941,2857.1778,2851.1352,2838.3308,2835.8957,2821.5501,2794.5004,2774.0168,2775.4754,4266.266130236258,1.7722541270836005
2858.2046,2873.7844,2882.6625,2849.5419,2835.8679,2835.5452,2834.1009,2838.097,2832.1061,1133.9769380874975,0.9969121098370186
2867.946,2876.1825,2885.0529,2877.4849,2888.4964,2871.1764,2887.4062,2873.0626,2888.4095,514.0677053237562,0.6603236109308958
2850.6539,2830.1158,2830.4974,2816.1886,2823.3951,2816.9543,2827.7774,2862.7363,2887.6067,2019.5859008774958,1.4213944566951071
2877.3579,2855.128,2850.1396,2859.9501,2870.6798,2846.5249,2845.3358,2832.3079,2793.6116,867.2282037537484,0.8136302156023956
