真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3091.1992,3083.4012,3102.3078,3140.7106,3140.922,3151.1666,3176.2855,3174.5109,3174.6705,11713.542536008754,3.1919380767957133
3065.4034,3113.3666,3125.467,3118.439,3123.7195,3136.7982,3145.9547,3148.7793,3128.1807,8938.285025473746,3.0159347483487355
3048.7939,3065.0116,3055.9076,3073.0602,3088.9274,3071.4428,3076.3099,3075.7029,3052.9678,1596.0783499612503,1.1802039001532505
3051.2787,3052.3088,3054.972,3036.8373,3041.6006,3026.1146,3027.3358,3024.9774,3034.019,167.95382749750073,0.33249039270762526
3028.0451,3056.9673,3052.3338,3034.2399,3035.407,3026.1806,3027.3222,3027.6374,3016.6761,178.27465135499878,0.355133421076166
3037.4675,3031.0278,3026.6958,3023.335,3039.9279,3021.5482,3026.9166,3016.8646,3020.4409,186.6215855312493,0.386752761759182
3028.9187,3034.9007,3049.4069,3057.3341,3051.3562,3054.0244,3027.8047,3025.3057,3022.3392,1065.2963869474952,0.957885566196204
3032.6333,3031.5027,3056.2736,3051.3482,3054.5713,3026.1312,3005.1062,3006.9974,3002.4226,1070.452900441251,0.9328056033650504
3015.8907,3025.6071,3020.3354,3025.0479,3020.7262,3010.3769,3071.2631,3072.7497,3083.7106,4969.410880747508,1.6687549952994842
3030.2464,3029.5382,3018.1099,3022.8088,3002.9051,3052.7793,3055.9097,3039.8067,3045.919,4265.672104261258,1.6299488342471893
3018.0491,3021.8312,3024.7377,3003.7552,2987.166,2991.4079,2977.0609,2985.2872,2977.418,548.5635684987553,0.6249554673041972
3005.4369,3025.491,3013.3336,3033.676,3052.9002,3055.0072,3043.9072,3036.1666,3033.5618,4857.226023672506,2.0951999485848805
2998.1377,3014.6626,3026.7115,3023.0479,3012.7755,3020.6247,3046.7539,3040.1486,3063.3534,3703.48535302125,1.9338683541441957
2963.0989,3011.7444,3081.0184,3083.9354,3058.2011,3065.1842,3053.3618,3056.2382,3028.2364,7897.197253212506,2.801484658585495
2949.9963,2979.201,2958.2381,2948.2994,2932.9653,2933.0797,2909.0025,2913.8502,2922.4868,2465.202889732508,1.3991494789192174
2972.5251,2933.5431,2937.8767,2950.5244,2941.0502,2938.6702,2930.1158,2946.4706,2936.548,1398.3356618700018,1.0589115524339088
2945.8524,2959.0016,2938.6048,2934.199,2948.2774,2938.8152,2932.6767,2908.1768,2901.9504,1465.2630293599987,1.1854131606853975
2967.4028,2945.0338,2936.551,2934.1106,2916.0609,2913.6358,2926.6638,2952.7793,2939.5496,2002.944672451259,1.3750891917822505
2994.7303,2978.4323,2979.522,2958.9836,2942.6768,2933.7391,2916.2593,2923.5002,2946.4702,372.2862553925037,0.5787874324985737
2997.0111,2984.1854,2978.729,3012.9516,3014.9316,3004.8064,2962.9453,2947.479,2944.022,1878.2998005487466,1.091093096692612
2982.3756,3010.2779,3005.7102,2978.865,2984.0493,2978.8334,2978.1478,2958.8354,2950.3074,1273.090058133752,1.0905330205433577
2957.567,2989.6188,2976.7026,3006.8667,3009.8367,3000.6764,2979.2861,2979.095,2964.2944,1926.3080846312432,1.1949624065714382
2949.9333,2915.0616,2914.6956,2921.2606,2959.5246,2954.047,2923.5654,2925.0073,2916.187,1461.9605822424974,1.155654129363265
2922.4498,2957.7321,2909.6502,2910.5266,2914.6702,2911.7376,2931.7721,2951.1391,2930.6079,1832.1820419662522,1.3878550705571056
2959.3724,2927.3379,2962.8947,2946.5606,2919.1068,2923.0586,2952.2859,2930.5457,2951.374,1218.9597001137513,1.1146917276942754
2939.3636,2934.5503,2916.1317,2922.7278,2954.0844,2946.5427,2936.6085,2934.6312,2950.0212,1268.2773422537502,1.086364951459617
2970.3874,2931.914,2930.7982,2911.7106,2922.3409,2948.092,2965.8036,2968.812,2959.5009,1308.0296958174897,1.0070646625822477
