真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3091.1992,3073.814,3054.4323,3065.5344,3054.9877,3047.0562,3036.1334,3038.947,3031.5441,147.69576738125173,0.3287135670468605
3065.4034,3058.7132,3048.1679,3036.1334,3048.5417,3031.536,3038.937,3058.7092,3005.3954,202.5367857162493,0.39323861248475894
3048.7939,3058.0108,3038.1557,3035.0532,3032.846,3048.1667,3021.9778,3022.912,3059.0142,211.06828215625035,0.4106231767083618
3051.2787,3038.2353,3047.8389,3036.8659,3045.4357,3038.2309,3021.4593,3023.3761,3002.0553,150.05538822625226,0.34651939128229275
3028.0451,3072.0973,3053.1247,3038.2326,3048.5379,3026.3051,3031.3373,3022.7459,3050.1679,582.2526690574956,0.6034376037342851
3037.4675,3023.3742,3050.1679,3073.106,3036.9699,3038.2356,3047.7938,3021.7719,2983.0589,521.912331578751,0.6868374406524393
3028.9187,3038.2355,3048.5357,3042.311,3030.402,3031.4852,3022.7452,3026.6749,3031.1452,870.3152888849964,0.7478151863048704
3032.6333,3022.7459,3050.1687,3046.0897,3031.246,3037.983,3019.4719,3024.3905,3034.8659,1771.4770296037514,1.1453303368852572
3015.8907,3035.0512,3038.9362,3019.4719,3003.372,2993.529,2991.3289,2957.131,2942.276,279.1263208412506,0.4254813145106369
3030.2464,3012.8191,3025.5045,3023.6459,3002.8505,3004.1409,3030.0576,3021.9779,3012.816,1967.1290767224964,1.2026324464884903
3018.0491,3029.6709,3003.4369,3000.5958,2999.0459,2988.5469,2957.8421,2968.9333,2938.513,563.2978797574999,0.6630751809787876
3005.4369,3003.4379,2993.5259,2989.2991,2978.3102,2969.5021,2957.8512,2942.533,2930.8007,796.5003190162577,0.6932739535323138
2998.1377,2990.985,2979.532,2976.5853,2968.0573,2958.9827,2942.986,2948.4779,2930.8013,1042.4688841087577,0.8583748805057465
2963.0989,2978.8331,2968.0558,2958.9862,2942.5569,2930.8034,2932.1669,2947.0741,2953.0271,1172.0757805650064,0.9604148003216341
2949.9963,2958.0766,2942.5569,2934.0967,2955.0128,2945.8569,2936.5161,2937.615,2948.8419,1172.8732220937543,0.9431269670571627
2972.5251,2955.0117,2942.5559,2924.8569,2930.1516,2938.1701,2958.986,2935.0505,2937.3639,1371.558431260003,1.028282326470543
2945.8524,2957.823,2938.883,2933.7963,2937.3637,2954.3458,2946.3058,2931.3602,2932.478,1198.1810114362556,0.9607194864009415
2967.4028,2936.0459,2955.0157,2948.8419,2937.3469,2957.141,2939.3201,2924.8565,2927.079,1008.729707723753,0.8809609277553893
2994.7303,2958.984,2938.861,2933.7962,2939.3157,2953.0273,2946.3053,2930.5439,2932.1558,1101.749082386253,0.9400530583664501
2997.0111,2957.1462,2933.7962,2937.619,2958.986,2974.932,2969.5589,2947.0062,2931.6887,1105.3984066499916,0.9554068850181587
2982.3756,3004.885,2959.9252,2924.8574,2926.9762,2932.1558,2954.3771,2937.616,2931.686,596.3136612675055,0.7132736459236096
2957.567,2976.6337,2978.4259,2952.8916,2942.5569,2930.8021,2932.1676,2937.3638,2954.3797,681.9483024837491,0.8250536804217331
2949.9333,2938.8021,2933.7962,2937.3638,2954.3452,2946.3059,2931.3601,2932.4787,2937.914,791.8635321587487,0.857509037383531
2922.4498,2937.6169,2936.0468,2957.1452,2939.3205,2929.0569,2932.1667,2948.5378,2931.6929,916.561038224995,0.9714020336817162
