真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3091.1992,3073.814,3054.4323,3065.5354,3054.9879,3038.9362,3035.053,3042.8248,3050.6659,169.95579382125177,0.38548570438654467
3065.4034,3058.713,3048.1677,3036.1334,3048.1709,3038.937,3031.546,3013.0505,3025.6817,145.99917358875072,0.3131628342555685
3048.7939,3058.0108,3038.1502,3035.0532,3032.846,3043.9439,3038.9363,3021.9779,3022.9144,85.50964469999901,0.282982526992983
3051.2787,3038.2353,3047.8352,3036.8652,3038.2352,3021.3767,3027.3061,3039.3051,3034.2409,156.2743890949992,0.3741974887761989
3028.0451,3072.0973,3053.1247,3038.2325,3048.5379,3026.3051,3031.336,3022.7459,3050.1679,582.252081879996,0.6034318284455403
3037.4675,3023.3742,3050.1679,3073.106,3036.9699,3038.2356,3035.0505,3031.0642,3019.4701,524.6533046387472,0.6987786253443709
3028.9187,3038.2359,3055.0459,3043.8317,3031.8652,3032.7789,3035.3261,3038.5599,3039.3011,1240.4394589250046,0.9286309390322174
3032.6333,3022.7459,3050.1687,3046.0897,3031.246,3037.983,3019.4719,3024.3905,3034.8659,1771.4770296037514,1.1453303368852572
3015.8907,3035.0512,3038.2355,3039.9301,3019.4719,3000.395,2962.7517,2968.934,2958.9868,206.73098304624892,0.40942089919774144
3030.2464,3012.8191,3025.5045,3023.6459,3002.8505,3004.1409,3030.0567,3021.9779,3038.5549,2480.8147856925007,1.3118453234822702
3018.0491,3021.3679,3017.3017,3022.0862,3033.0292,3031.085,3022.741,3023.6459,3040.0225,3254.753596707505,1.648712206564771
3005.4369,3003.4379,2993.5462,2989.2991,2978.3102,2969.5011,2957.8518,2965.889,2958.9968,368.1887594437537,0.47711988817439166
2998.1377,2990.985,2979.532,2976.5853,2968.0573,2958.9827,2952.8874,2942.175,2930.8023,1072.1138026900076,0.842969972733437
2963.0989,2978.5911,2939.3907,2936.0468,2947.013,2964.7936,2943.2907,2928.2277,2932.1667,1448.6788128774995,0.9916395349122642
2949.9963,2958.0766,2942.5569,2934.0967,2955.0128,2945.8568,2937.616,2936.0458,2958.1262,1164.781602595003,0.910604125928067
2972.5251,2955.0117,2942.5569,2924.8569,2930.1516,2938.1701,2958.986,2935.0505,2937.3639,1371.557607260003,1.028278083216535
2945.8524,2957.8209,2946.67,2930.8036,2932.1677,2947.712,2937.6161,2931.6929,2905.1897,1386.8262880599998,1.0561249187744122
2967.4028,2936.0459,2955.0153,2948.8419,2937.3459,2957.141,2938.8091,2933.7958,2939.3157,945.4267932337544,0.8696813524430185
2994.7303,2958.984,2938.861,2933.7962,2939.3156,2953.0273,2946.3053,2930.5439,2924.5857,1122.5537821162536,0.9722462488606207
2997.0111,2957.1462,2933.7962,2937.6266,2958.9862,2974.9351,2977.6229,2953.2991,2938.802,1088.5457533362467,0.9862772401612534
2982.3756,3015.4701,3002.7141,2999.0419,2991.8459,2994.3202,3010.1459,3002.1501,2995.0027,2270.4233408174964,1.5164613512038656
2957.567,2976.6337,2958.9862,2942.5569,2930.8021,2913.2485,2916.615,2948.5379,2964.7026,730.5059169487564,0.7978278579058646
2949.9333,2938.8021,2933.7962,2937.3638,2954.3453,2946.3061,2931.3601,2932.4787,2937.914,791.862702629998,0.8575086210045916
2922.4498,2937.6169,2936.0468,2957.1452,2938.8012,2933.7961,2939.6069,2954.3462,2946.3059,679.2267973787477,0.83633298715503
2959.3724,2913.2502,2937.7707,2934.0966,2954.3462,2937.6168,2931.6919,2935.872,2942.1856,1124.7858071937585,1.0265133508772248
2939.3636,2937.6168,2936.0458,2938.6798,2939.3157,2931.6911,2935.872,2942.1761,2973.6555,933.1493207987485,0.9192294758975341
2970.3874,2936.0459,2937.616,2954.3452,2945.1719,2937.6958,2936.9993,2948.8419,2919.8429,1125.280727316246,1.1016509008237914
2971.295,2979.8869,2999.0458,3003.136,2968.4565,2958.9852,2933.3632,2937.616,2954.7033,803.9580325950021,0.8398606224827927
2974.0107,2969.5019,2947.0327,2931.6916,2932.1667,2937.3638,2956.1116,2973.6556,2979.5505,1921.8704662662406,1.2688822196776879
2976.3043,2977.952,2991.5469,2994.3205,3003.0958,3009.9692,2968.7605,2958.9868,2933.3638,1490.522169383757,1.1566814624105977
2962.8549,2978.5903,2957.8232,2938.8035,2939.2379,2934.075,2948.8439,2930.8033,2937.9143,1229.736843189998,1.1114221871830314
2977.1334,2957.8232,2933.3641,2938.5168,2939.6167,2954.7035,2941.9982,2948.5379,2931.2962,1841.461533105006,1.3848137078952172
2982.3086,2957.8232,2938.802,2939.2992,2934.7137,2955.0153,2946.2599,2937.3623,2938.3235,2021.666867521249,1.4415292569106266
2964.2155,2956.9438,2957.8205,2938.8035,2939.2992,2934.7152,2948.8459,2957.8459,2937.5269,2164.4364127199974,1.3810464396113495
2915.3685,2956.9438,2942.5558,2930.8038,2932.3902,2937.9147,2955.1525,2941.1799,2937.7727,1868.9116454787575,1.285099837444102
2901.9518,2923.4842,2930.4657,2937.7705,2932.1442,2937.3628,2956.3281,2941.1794,2940.583,1399.5548254050082,1.1749127563637984
2886.7416,2925.0463,2930.4639,2937.9147,2954.9141,2955.1487,2940.5659,2940.9958,2936.1902,2272.394751338757,1.4522553197214392
2890.8973,2880.0459,2872.4004,2856.6328,2844.083,2837.081,2850.3559,2838.8429,2835.1792,2948.2392257412407,1.5103154021259886
2891.8453,2894.4849,2897.4462,2897.4299,2897.5468,2897.6379,2897.5958,2897.425,2897.4299,793.5243556537516,0.8604136395152959
2879.2996,2899.876,2913.3569,2925.0458,2930.4439,2939.179,2942.3017,2940.5233,2937.6158,2890.2040845525016,1.6094522738964796
2938.7493,2888.0062,2877.7033,2823.0238,2779.4259,2770.7409,2775.0157,2778.482,2779.2933,6560.860096725012,2.752318735109545
2932.3871,2937.9158,2939.5649,2958.486,2967.6153,2954.3459,2941.1687,2940.5659,2932.4796,5588.910151023745,2.3811358976601893
2905.3375,2935.8729,2939.3168,2932.1569,2937.7708,2938.5232,2939.6089,2956.1285,2975.511,5974.830996486244,2.587693291533779
2860.6978,2902.9788,2915.9257,2918.8059,2930.4824,2939.6459,2937.6277,2930.5505,2925.2569,4001.7240538137376,2.159569318763133
2867.2837,2868.4368,2872.4038,2856.7668,2844.0838,2824.0711,2828.7469,2847.3601,2836.3313,613.0164389900012,0.6653243173110324
2869.8338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8219426.882650254,100.0
2869.9014,2835.2499,2837.849,2850.3097,2845.4202,2830.5932,2820.7458,2822.4377,2828.283,1686.821149482502,1.253741532995314
2862.1941,2844.083,2824.071,2775.7191,2776.0209,2778.9767,2779.4802,2771.7359,2770.7408,7413.414955353741,2.7639004041185142
2858.2046,2824.9499,2837.6459,2850.3602,2838.8427,2835.4328,2837.5511,2838.8427,2838.8427,1210.1974349312432,1.0784748609897972
2867.946,2838.8031,2833.6738,2837.8535,2838.4957,2856.2707,2832.5919,2835.2498,2837.0368,940.7975113524972,1.0057715857249276
2850.6539,2822.7419,2775.712,2778.581,2779.3658,2778.9768,2773.7305,2770.7908,2774.876,7662.613476337483,2.9307341094676262
2877.3579,2828.2828,2837.8602,2837.0368,2833.0715,2838.5908,2859.9452,2855.2869,2838.882,1149.8345252300026,0.9894020276822574
2879.4298,2835.2499,2775.712,2778.9752,2767.0152,2779.382,2771.1089,2774.8459,2779.5669,6827.149924053767,2.801371351952202
2893.6738,2854.5268,2835.2498,2837.849,2837.0366,2833.6718,2833.0721,2833.0721,2824.5332,543.9516226550005,0.7539689558937639
2866.661,2867.8377,2822.7458,2775.712,2776.0252,2778.8759,2779.4258,2778.9468,2771.1202,3677.7475885300005,1.9442931051681063
2856.5839,2820.7458,2775.712,2776.0192,2778.976,2779.4252,2785.785,2795.4757,2798.881,3591.405602731245,2.000118119014353
2848.7718,2835.2492,2837.849,2833.6709,2836.6687,2830.592,2824.0059,2828.1627,2837.6458,253.96994497624732,0.4944842466505566
2854.3675,2813.7656,2817.8458,2821.3667,2844.5089,2837.6458,2837.6559,2831.7711,2835.8462,701.1576390824954,0.8171955858629673
2855.5203,2836.6731,2837.8512,2833.6707,2837.4179,2838.593,2856.458,2869.6457,2869.0487,1799.9275658762485,1.1059631165590045
2848.7312,2836.8026,2837.0368,2833.0715,2824.1967,2814.0414,2820.7645,2815.0858,2810.024,289.0227484462486,0.5057568754966143
2837.4293,2821.8193,2822.8448,2837.6458,2837.6559,2838.8002,2830.5767,2830.4884,2830.7441,1299.444389045004,1.0585478654488574
2823.106,2838.8491,2838.8659,2830.5259,2830.4879,2824.0718,2828.7491,2832.9167,2822.4379,2063.179879662506,1.3496195030223708
2842.2142,2820.7493,2822.4378,2836.8022,2830.7447,2824.0079,2828.282,2814.9458,2817.3017,2571.480873007504,1.6383357818166508
2811.035,2837.1058,2831.7711,2835.8617,2838.8002,2830.3067,2820.7637,2822.4398,2824.1958,4323.711465754999,2.2054200368677077
2802.9787,2814.7559,2823.0313,2820.2633,2820.7458,2822.4383,2828.283,2837.6452,2831.7711,5837.969152927497,2.453161935527568
2784.2783,2804.018,2796.982,2775.7194,2765.8947,2770.7902,2767.071,2779.5669,2778.482,1702.330463275,1.2668550129471812
2788.3141,2778.5439,2775.7192,2758.1559,2743.7639,2743.7639,2724.0879,2710.3053,2715.586,154.50702678000184,0.358993947889064
2765.8066,2772.3353,2778.482,2779.3359,2758.1559,2745.1553,2737.7353,2725.5892,2715.1379,848.29416152625,0.966527626235152
2736.4876,2779.3369,2771.1058,2759.1123,2744.0679,2735.876,2725.2485,2743.4733,2730.7969,730.5715798299991,0.8587751745248278
2744.1921,2737.6659,2758.0958,2705.1553,2708.9788,2702.3,2705.1419,2701.7259,2697.5929,821.3615596374987,0.877742783704202
2721.7952,2724.0188,2715.4559,2724.6184,2737.611,2718.5143,2725.2493,2750.5804,2705.1559,3279.9847394187454,1.0363404360416
2717.1231,2715.4559,2724.6241,2750.5804,2705.1579,2700.3798,2668.9668,2698.4641,2651.7882,12138.456853902488,2.7009354233450855
2704.0896,2725.5858,2750.2859,2705.181,2708.9788,2724.6236,2729.2427,2736.1052,2718.5101,15903.767010275013,3.082087356366391
2717.2813,2701.7559,2697.5929,2688.3882,2678.4134,2678.7422,2664.283,2651.7262,2652.7882,50977.97279574127,5.809847610546709
2736.0222,2725.1438,2750.2458,2737.7358,2715.5975,2705.146,2700.3793,2706.8742,2715.294,84983.25964796005,6.751387994568617
2736.8139,2715.415,2705.1458,2700.3793,2697.5948,2688.3858,2678.4858,2677.6152,2675.892,178736.46377257502,10.206593438124328
2748.9177,2715.4158,2728.7427,2758.0967,2752.7492,2737.7357,2725.2497,2720.7336,2743.473,181614.11426637505,10.807021545859255
2863.1255,2719.6938,2725.8358,2729.4305,2730.7968,2719.7936,2724.624,2730.673,2716.5083,229760.89992462512,13.230442728708006
2896.3057,2828.5161,2844.7898,2820.1802,2777.7701,2771.1621,2779.3369,2778.4858,2779.5569,203121.31272528882,12.215726038463833
3000.9526,2866.0167,2822.1659,2837.6459,2831.7353,2835.1518,2837.4158,2838.8437,2838.2439,188542.1806435451,12.415678391197954
3087.5286,2995.3001,2978.392,2976.5257,2924.8574,2930.1492,2938.1701,2934.7011,2937.9127,114963.3089356476,9.687062107136539
3336.4974,3113.9351,3107.8305,3033.8991,3052.7817,3074.5775,3074.0781,3041.444,3036.1311,53271.46047565001,6.6394545927627755
3489.7751,3350.1126,3343.3459,3363.0876,3316.695,3325.0236,3373.7338,3367.9646,3355.3666,16673.729540463704,3.6460362066274086
3258.8578,3594.543,3734.3023,3733.0069,3821.0417,3881.9662,3971.4381,4081.0027,4150.8619,441124.79956903734,19.629451965033535
3301.9259,3313.574,3331.8865,3262.3019,3290.9,3319.141,3291.543,3239.5688,3254.243,6347.469767370002,1.9938179918780103
3217.7377,3355.0859,3363.0879,3320.6757,3376.4952,3449.3038,3471.7232,3428.5011,3383.3089,28397.749622768726,4.870382381932217
3284.3225,3140.836,3188.5369,3232.4393,3268.7185,3277.9552,3313.573,3338.149,3363.0876,5023.917452330006,1.766533584722369
3201.2919,3319.1419,3379.5828,3412.0637,3376.4181,3361.8399,3266.4351,3290.6388,3316.784,15977.257900242506,3.1644489864402248
3202.948,3170.9801,3086.0489,3123.0358,3021.3501,2923.2601,2938.1701,2954.3462,2974.113,70589.53423379251,7.162947183398185
3169.3843,3232.4405,3274.346,3313.574,3275.4133,3264.7248,3289.6357,3320.2016,3379.1847,1440.1712568074922,0.9832548288770168
3261.5633,3146.8579,3148.7903,3116.3493,3122.401,3154.1259,3118.0856,3123.1162,3149.5561,24491.42746330003,4.661861532224145
3268.11,3313.573,3275.7553,3261.2537,3284.1587,3223.0269,3222.7362,3296.384,3336.265,3085.6683303625064,1.3550819146516413
3285.8669,3275.0452,3269.4368,3284.1589,3287.7053,3269.6164,3288.4051,3316.784,3317.0762,1012.6050654187567,0.7685895433038441
3302.8028,3313.574,3263.0548,3248.0929,3269.4442,3287.6057,3263.0467,3245.376,3240.0568,1009.7432203250022,0.7704734692721246
3280.2625,3270.7252,3275.0453,3261.2509,3204.9087,3224.0237,3275.9263,3287.6057,3269.973,1839.3001518812512,1.0569478011864588
3299.7003,3250.8479,3273.7903,3248.5499,3205.5747,3227.9605,3253.6857,3240.6658,3208.914,6176.843472931223,1.9308299951703498
3322.1975,3230.4927,3230.5756,3260.3451,3241.3137,3269.4061,3288.4051,3268.6187,3268.7038,5098.3050629750105,1.6810634250529706
3286.407,3263.0558,3241.1368,3274.542,3269.437,3285.681,3263.0262,3205.5747,3204.9327,14944.452243807496,2.3804127793863676
3266.2378,3263.0502,3276.8302,3292.6279,3249.7559,3232.1061,3242.4017,3202.0703,3170.6856,24940.956562034993,3.4116102571031335
