真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3091.1992,3091.946,3062.6946,3063.9291,3103.2447,3075.4812,3066.9284,3047.5674,3052.986,852.1961704650031,0.7669167355927435
3065.4034,3120.8058,3122.7734,3155.5774,3154.0217,3154.099,3140.2312,3147.0478,3140.0512,11223.825241782499,3.402099015484672
3048.7939,3048.6607,3051.734,3028.091,3037.7405,3027.5837,3032.0498,3019.1412,3051.5738,58.48101430000079,0.1130883038090193
3051.2787,3051.2781,3026.3572,3028.7783,3033.7793,3016.3548,3014.5791,3023.1265,3019.5368,52.69908998500019,0.17085301907830122
3028.0451,3026.359,3026.988,3018.4856,3003.6274,2982.9674,2944.3761,2972.1267,2978.8012,1542.3542631387588,1.0043594927385657
3037.4675,3037.4798,3029.4812,3034.6105,3021.7658,3056.5291,3128.8492,3114.388,3115.8348,4841.141837038739,1.546047461022757
3028.9187,3028.9874,3032.698,3014.0759,3036.5754,3026.8762,3033.768,3026.9671,3039.677,952.40840892625,0.6318181183137981
3032.6333,3032.637,3014.5416,3032.9321,3021.8348,3052.822,3051.4468,3055.4377,3029.3562,2491.8775189687562,1.177512612751515
3015.8907,3015.3562,3036.987,3024.3247,3042.6761,3037.1747,3017.348,3016.2774,3051.0467,2062.192581773751,1.2135533809094383
3030.2464,3016.9262,3040.6678,3056.587,3050.2256,3055.677,3076.8116,3062.0337,3068.967,6730.041811871259,2.4052411941482243
3018.0491,3018.847,3005.2774,2998.4936,2963.1405,2965.4791,2969.2883,2957.4305,2941.5605,131.60766487624846,0.24283180513122873
3005.4369,3005.411,2994.9049,2978.1566,2968.8767,2965.4874,2954.9005,2977.1735,2979.787,130.47770354750074,0.3286295955311532
2998.1377,2994.9389,2978.0499,2976.7226,2976.7412,2978.8854,2968.0793,2924.4818,2916.152,1691.3147349562564,0.9808680611913151
2963.0989,2963.495,2946.3019,2950.1733,2950.1398,2948.8608,2978.4768,2984.6018,2938.504,402.3100359837499,0.5110957479945055
2949.9963,2946.1066,2956.3967,2938.5012,2939.9788,2956.341,2948.0496,2975.9241,2980.9568,692.6303003900057,0.7213619557059147
2972.5251,2972.3012,2985.6658,2959.2581,2949.4041,2957.773,2979.7012,2977.9784,2962.336,727.8988274399983,0.7070674646210493
2945.8524,2943.9581,2950.0689,2950.4105,2941.404,2972.9152,2968.657,2996.552,2990.9105,1554.138075811255,1.0748603736106694
2967.4028,2967.837,2991.5496,2978.5967,2978.8774,2947.0756,2938.0305,2939.9358,2958.314,115.03243013625294,0.2806107583231841
2994.7303,2994.6284,2995.701,2979.3497,2967.598,2995.2102,2994.0705,2999.2405,2983.6061,1354.7362904237418,0.9157057065721121
2997.0111,2997.931,2984.3069,2938.0698,2939.228,2957.5407,2939.6712,2951.3068,2967.9378,283.4336877849995,0.434103299739884
2982.3756,2982.5019,2953.2336,2908.3551,2907.627,2915.4777,2913.0002,2924.0671,2945.4105,925.5759377900024,0.8597659642960853
2957.567,2957.101,2908.5004,2914.3405,2905.0045,2908.0462,2930.1938,2919.5274,2925.185,1549.8337586600053,1.1671892098319303
2949.9333,2905.4058,2903.0611,2911.195,2879.5405,2881.113,2889.873,2829.3105,2852.2261,7398.936660368749,2.5770257205835825
2922.4498,2920.191,2917.4852,2937.3919,2915.0605,2917.0752,2937.8624,2925.5572,2885.4696,2204.3540356512412,1.3474425907244185
2959.3724,2940.316,2918.0507,2912.5407,2915.3017,2920.0579,2924.4157,2944.896,2940.3476,1822.2406302250024,1.325027466029941
2939.3636,2937.182,2942.4167,2954.916,2941.5407,2947.8101,2959.9058,2965.4057,2968.23,408.25681596874495,0.5727256495181599
2970.3874,2951.1762,2964.0874,2981.511,2986.3618,2976.3584,2977.2441,2948.0907,2923.854,445.0874548675,0.5559889438562882
2971.295,2979.6238,2976.9558,2945.3017,2967.174,2925.9307,2884.9509,2896.7303,2863.4005,2551.627729329994,1.3262936640257854
2974.0107,2958.0776,2955.0905,2945.0552,2948.5178,2925.348,2883.4811,2884.5212,2888.611,1591.4571283937437,1.1202297189451147
2976.3043,2949.674,2929.5407,2932.768,2925.7012,2918.8764,2946.162,2978.4105,2982.1052,3116.9647366699974,1.7414354051953518
2962.8549,2980.1718,2957.0067,2903.652,2914.2267,2906.3962,2875.6093,2882.724,2875.6772,1301.6152443512417,0.9331907943173368
2977.1334,2985.9074,2968.117,2958.4405,2943.5579,2930.8934,2908.4305,2923.2243,2883.1019,441.98550628124536,0.6376930564062129
2982.3086,2970.7032,2979.7036,2994.316,2991.4418,2977.6056,2984.1635,2958.9051,2906.3024,4599.594118667503,2.0417493236858437
2964.2155,2976.0712,2969.2596,2986.9407,2981.743,2960.7105,2946.2361,2935.3052,2941.1748,3783.492463420008,1.8489409672555603
2915.3685,2982.447,2979.6318,2982.902,2974.8394,2990.9946,2995.2814,2999.8294,2982.4358,7043.1023565312635,2.806794350965318
2901.9518,2905.1005,2871.0571,2890.1314,2863.4005,2870.3075,2858.9058,2868.8301,2875.0374,1559.8802206824926,0.987686954377452
2886.7416,2885.4905,2890.317,2860.4712,2876.7448,2896.582,2890.1354,2862.114,2878.2814,841.6880545674987,0.7768979459631641
2890.8973,2890.0794,2883.832,2897.8105,2941.3313,2930.09,2939.0469,2945.4126,2948.9056,1924.3167869412546,1.0103422470598726
2891.8453,2863.0678,2871.193,2890.8105,2869.293,2843.6905,2847.7052,2803.4605,2821.1005,2198.793890118741,1.4449539610986035
2879.2996,2865.4379,2871.6041,2894.1566,2899.1756,2873.0077,2858.1813,2855.0193,2832.6705,1005.0201750775001,0.8554177279106022
2938.7493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8343183.801504113,100.0
2932.3871,2937.2048,2955.394,2953.1012,2939.6874,2944.333,2939.8096,2907.0461,2909.0174,3917.559663313748,2.0023953159786947
2905.3375,2955.3147,2938.2011,2917.0567,2887.673,2898.0759,2893.7586,2858.5019,2864.3331,1637.916520071252,1.1259804025659306
2860.6978,2910.2238,2913.0591,2896.7323,2894.401,2894.7254,2876.2539,2885.6742,2890.3129,1142.8949612487518,1.1120172539877657
2867.2837,2832.8807,2847.728,2839.5574,2844.632,2825.4594,2779.1405,2778.4571,2844.6016,2268.1795710337406,1.444278964973233
2869.8338,2871.273,2892.813,2899.9105,2877.2026,2898.6276,2875.4567,2858.5605,2864.6858,554.716349164998,0.7420169013910176
2869.9014,2852.9304,2832.9061,2843.3979,2812.9301,2795.7793,2750.742,2750.087,2778.3546,6682.834382643731,2.3566927739088808
2862.1941,2802.5376,2831.5611,2841.7548,2833.3137,2824.9301,2805.0371,2824.618,2758.547,3749.4655142187476,1.8876919081047314
2858.2046,2861.8401,2820.0529,2799.2061,2743.7966,2744.582,2713.9259,2729.2962,2725.7329,13659.596508709981,3.5638871754183494
2867.946,2830.273,2797.1105,2742.5912,2735.1039,2740.5761,2725.352,2727.1013,2725.9793,14816.132554695003,3.993898450981239
2850.6539,2898.5942,2899.3061,2878.8009,2898.9012,2899.6571,2874.371,2899.8612,2891.0784,1021.3321982612482,0.9375279880234745
2877.3579,2836.2774,2844.2229,2821.6056,2794.7744,2776.457,2766.5305,2760.9262,2764.1748,5443.48380548752,2.4766336087999266
2879.4298,2897.6748,2899.6114,2878.337,2892.673,2893.5936,2893.0377,2893.496,2893.322,1092.7198239974973,1.041603809143638
2893.6738,2890.116,2894.3584,2894.3112,2893.6773,2890.7178,2865.188,2869.8312,2859.6702,821.79167116625,0.8903432180706473
2866.661,2894.0105,2890.4778,2866.2812,2868.6773,2859.6124,2844.5437,2816.6124,2817.6961,363.1289817674976,0.5590144540551493
2856.5839,2859.702,2840.4305,2828.4013,2890.3322,2891.472,2892.8673,2891.7017,2895.068,1795.556727365,1.2842898152152449
2848.7718,2835.1138,2825.4705,2799.4685,2801.4912,2784.184,2778.8203,2784.5418,2774.2941,1983.41051342375,1.4868004210468366
2854.3675,2844.794,2810.5507,2812.9349,2820.1492,2819.1396,2826.6119,2842.7626,2856.1756,973.701080216254,0.9364751527730382
2855.5203,2872.174,2858.2012,2890.7017,2877.8405,2874.5774,2899.662,2875.982,2898.9624,4198.110895329994,1.968362037422
2848.7312,2870.1785,2859.0982,2873.117,2894.998,2897.635,2894.318,2894.827,2890.7616,5596.961327546263,2.3911475109795868
2837.4293,2803.0729,2828.2234,2842.4674,2838.388,2825.083,2832.0968,2842.5174,2816.637,1281.4671298437506,1.08273381487289
2823.106,2844.4358,2810.4574,2809.1472,2802.8174,2825.4747,2818.1015,2824.1324,2838.0096,2220.011565271254,1.2890548125382015
2842.2142,2822.828,2814.117,2820.479,2824.1794,2834.3902,2828.9313,2832.4379,2826.0896,3038.1346341724916,1.6593342291047302
2811.035,2888.0378,2874.0105,2868.6747,2858.1591,2890.8958,2880.681,2881.0305,2884.4105,13072.944030736233,3.9453221580519533
2802.9787,2812.4301,2823.0462,2833.6352,2826.6778,2836.9623,2827.6112,2833.3333,2829.7383,6191.05334182125,2.5637421570558776
2784.2783,2825.0834,2821.0305,2822.0375,2823.6716,2837.1755,2821.7573,2794.8674,2792.3136,5745.545932030009,2.6303575255285474
2788.3141,2774.3102,2788.5713,2795.9948,2828.4664,2830.285,2826.961,2833.6411,2823.0866,7896.294864302489,2.9105048798148037
2765.8066,2770.4759,2778.2474,2816.3612,2824.6279,2835.7142,2822.4441,2821.0275,2822.5463,7983.74462591751,2.978092224221122
2736.4876,2790.5378,2812.1125,2812.1254,2820.813,2815.3182,2825.4768,2838.2081,2836.862,8871.92417511001,3.3838429481539087
2744.1921,2716.4405,2721.2512,2724.0039,2743.7558,2727.7605,2727.117,2717.7405,2723.7573,447.1445756300003,0.634342563791641
