真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3091.1992,3091.946,3062.6946,3063.9291,3115.3657,3103.372,3091.0912,3078.8048,3084.092,2253.7971249899924,1.2882707628297647
3065.4034,3120.8058,3122.7734,3155.5774,3154.0126,3154.8237,3147.0609,3140.3658,3135.1837,11106.948841060002,3.3855127160998153
3048.7939,3048.7636,3051.5585,3026.2765,3025.5793,3018.3323,3033.0499,3024.8104,3018.3666,59.68407099750159,0.1888752385508135
3051.2787,3051.2781,3026.3572,3028.7407,3031.5965,3028.7368,3010.8793,3016.861,2995.4378,102.11416511375094,0.23963199880282735
3028.0451,3026.359,3026.988,3049.915,3030.253,3012.7903,3020.6018,3012.9478,3019.9592,112.34056794249877,0.28071024533932054
3037.4675,3037.4793,3028.4458,3030.8761,3001.9416,2998.6105,2960.8256,2968.1457,2976.7931,789.934197995005,0.6786539097569233
3028.9187,3028.9874,3032.698,3014.0758,3036.5754,3026.8761,3033.7687,3026.547,3033.622,838.0702236412458,0.6045261667060323
3032.6333,3032.637,3014.5416,3032.9321,3021.8348,3052.8764,3055.4774,3059.185,3051.017,3124.92904894,1.3021348303545317
3015.8907,3015.3562,3030.1096,3018.8401,3005.9068,2992.5047,2978.0071,2963.661,2969.6447,56.26959224875066,0.1644005940840698
3030.2464,3014.846,3005.6619,2998.3364,2963.1055,2980.1096,2957.1117,2935.9767,2942.4267,419.47512197374795,0.560561880916085
3018.0491,3018.0461,3005.4479,2998.1303,2963.4005,2966.2167,2960.968,2971.5267,2979.3512,149.8366283674992,0.2779660824582558
3005.4369,3005.411,2998.4866,2963.152,2965.9361,2963.0894,2980.7576,2955.2127,2929.0767,752.5751997712487,0.5825064986807962
2998.1377,2994.9389,2978.0499,2976.7224,2976.7447,2978.8565,2968.548,2944.3907,2938.5011,1001.7414619775061,0.8064198320333643
2963.0989,2963.495,2946.3019,2950.1733,2950.1398,2948.9018,2978.304,2985.402,2958.0273,233.93893711999652,0.4264790078605494
2949.9963,2946.0592,2957.387,2947.9202,2954.886,2941.0874,2936.5019,2927.6471,2907.7805,1552.304650831249,1.0579230014605723
