真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3091.1992,3091.946,3062.6946,3064.9256,3051.3936,3051.317,3055.7676,3024.117,3028.286,148.32132304750047,0.28978902845064664
3065.4034,3064.998,3052.4898,3055.8412,3127.0178,3112.934,3116.9518,3124.826,3101.5436,4888.896038383751,1.8529408761230426
3048.7939,3048.7636,3051.5585,3026.2765,3025.5794,3018.4477,3003.9274,2997.774,2960.4766,784.2805525550007,0.5819219139303762
3051.2787,3051.2781,3026.3572,3028.7407,3031.5965,3015.4116,3021.4765,3026.0774,3033.938,85.4753093237509,0.23107608570668847
3028.0451,3026.359,3026.988,3018.192,3003.3194,2996.333,2969.232,2957.9852,2961.5504,1340.7484102087542,0.9792304352062868
3037.4675,3037.4793,3028.4458,3030.8764,3001.9452,2998.6532,2960.5005,2964.6713,2966.2276,898.4809643850011,0.7383088335184448
3028.9187,3028.9874,3032.698,3014.0759,3036.5754,3026.8762,3033.768,3026.6746,3030.7562,789.474059042494,0.5929657128348229
3032.6333,3032.633,3014.5405,3032.9363,3021.8361,3052.8058,3127.2741,3124.6058,3143.0568,10287.532233896241,2.2671741665907157
3015.8907,3015.3562,3030.1098,3018.8401,3005.9068,2992.5047,2978.0079,2963.663,2964.4312,63.43121411500112,0.18633531899360778
3030.2464,3031.246,3028.312,3032.7202,3020.4836,3056.9571,3057.387,3054.716,3051.6594,4955.329183476257,1.898855739122695
3018.0491,3018.0461,3005.4496,2998.135,2963.4405,2966.2227,2960.4491,2972.0538,2982.8791,166.90899059375064,0.29742746969149264
3005.4369,3005.412,2998.1096,2963.0934,2966.7105,2967.4009,2961.5412,2954.1038,2940.9761,452.26740140375483,0.4395777977558746
2998.1377,2994.9389,2978.049,2976.7296,2976.7366,2980.0766,2952.4705,2955.6247,2932.1076,1012.7656981412583,0.8494424294366393
2963.0989,2969.253,2964.101,2926.8758,2903.9405,2933.3857,2949.604,2972.0056,2994.6578,1005.8693715237584,0.9429572662338721
2949.9963,2946.0764,2957.8011,2947.0774,2955.3038,2935.011,2909.2398,2907.415,2912.0562,2417.5710728987565,1.2565684095471275
2972.5251,2972.3058,2945.5001,2967.1418,2994.9036,2996.8309,2978.0571,2979.213,2957.0491,67.2670252000009,0.14472960803603813
2945.8524,2943.9581,2950.0686,2950.4117,2941.401,2972.6105,2963.6271,2929.133,2909.1105,762.919473087507,0.7097180527639185
2967.4028,2967.8805,2995.4305,2999.9241,2907.2478,2910.042,2892.4036,2855.711,2851.7548,3407.1622051824997,1.516624231536417
2994.7303,2994.6284,2995.701,2979.5707,2961.7014,2925.115,2887.7854,2871.6746,2873.2147,1738.8546514112595,0.9402820861519858
2997.0111,2997.931,2984.3069,2938.0698,2939.228,2957.5407,2939.6712,2951.3068,2967.9378,283.4336877849995,0.434103299739884
2982.3756,2982.5019,2953.2336,2908.3551,2907.6253,2915.4202,2911.5378,2942.5301,2946.8012,756.1691568687527,0.7826884833668338
2957.567,2957.1051,2908.5004,2914.343,2905.0703,2908.876,2902.4296,2912.0361,2898.6862,2433.0613360912575,1.423083717867128
2949.9333,2905.4058,2903.0611,2911.193,2887.7607,2890.4911,2868.848,2875.496,2858.701,5969.652833297492,2.3697474763957977
2922.4498,2920.191,2917.4852,2937.3919,2915.0605,2917.0752,2937.8624,2925.5805,2885.4055,2205.2991146887443,1.3476151662048959
2959.3724,2923.8373,2919.952,2913.273,2924.7938,2918.084,2917.1405,2894.9005,2895.9791,3111.9927158187447,1.7795976627755716
2939.3636,2937.185,2942.499,2955.9461,2941.3358,2940.8012,2951.0681,2946.596,2925.1017,961.288492994997,0.8953588572329139
2970.3874,2951.1082,2964.187,2985.4905,2960.0279,2957.5399,2949.6142,2924.447,2887.4816,1355.0662473812406,0.9317144149985791
2971.295,2979.6238,2976.9558,2949.3562,2938.134,2925.9005,2922.9781,2896.6314,2910.672,1518.743933948739,1.0338135615940154
2974.0107,2958.0778,2975.301,2948.5794,2972.113,2949.2907,2926.703,2920.5907,2895.7012,380.94612244624545,0.49838151298101424
2976.3043,2949.674,2929.5407,2932.768,2925.7258,2918.5905,2947.9257,2976.847,2982.6258,3116.699182781248,1.7456195884584536
2962.8549,2980.1718,2957.0067,2903.652,2914.2267,2892.9017,2831.725,2865.4302,2879.4241,1926.633819522493,1.2387626792484012
2977.1334,2985.9074,2968.117,2949.5419,2935.1194,2941.343,2925.1105,2928.5391,2960.672,1257.707004888747,1.0389656974018977
2982.3086,2970.7032,2979.7035,2994.312,2991.4492,2994.333,2999.2532,2986.5012,2982.4112,7190.634516288769,2.629140066149261
2964.2155,2976.0712,2969.2596,2986.9407,2981.743,2960.5505,2947.9054,2944.657,2938.5019,3944.8926788300096,1.8867994017954823
