真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3487.497,3474.6793333333335,3471.4303333333337,3449.421333333333,3460.2863333333335,3462.7129999999997,3438.2333333333336,3440.9546666666665,3433.476666666667,47652.31766480556,6.084325795819483
3370.652,3520.668,3531.029,3536.905,3516.06,3543.5013333333336,3565.6316666666667,3569.9303333333332,3573.3483333333334,102910.72602418059,9.641172851256027
3309.259,3321.471,3336.483,3367.4629999999997,3377.491666666667,3381.154,3392.3619999999996,3413.7066666666665,3424.456,28409.07850886109,4.760265337866539
3262.05,3328.8633333333332,3316.694,3376.418,3433.5376666666666,3427.863,3432.2846666666665,3450.9246666666663,3462.1389999999997,34184.83737526385,5.491551861976907
3129.85,3210.2359999999994,3252.595,3252.033,3234.7893333333336,3257.154666666667,3280.7746666666667,3277.857,3263.6596666666665,3200.813273847207,1.4907379192606118
3154.125,3183.741,3191.133,3114.760333333333,3122.435,3088.9223333333334,3140.200666666666,3141.8143333333333,3156.6659999999997,17303.059423513907,3.466160731975892
3184.958,3163.2466666666664,3147.5996666666665,3149.717666666667,3142.1703333333335,3142.4599999999996,3118.717,3122.183333333333,3107.804,18781.272110277776,3.819845528772296
3199.158,3191.1930000000007,3114.6846666666665,3122.983,3141.5929999999994,3156.9499999999994,3141.5716666666667,3154.3269999999998,3141.7000000000003,18222.688634069465,3.8106454286540763
3268.558,3114.6866666666665,3137.7926666666667,3110.1829999999995,3079.0043333333338,3106.6936666666666,3119.098,3106.268,3090.3536666666664,29630.311400527764,5.180772321544697
3289.024,3211.7653333333333,3292.448,3275.012,3245.0609999999997,3268.0723333333335,3288.9996666666666,3308.7280000000005,3306.3036666666667,1503.1931796805627,0.9690010547284984
3329.573,3234.822,3249.5253333333335,3262.6356666666666,3242.8566666666666,3236.5536666666667,3212.1513333333332,3208.5589999999997,3191.196,3391.3111731111135,1.504034118066818
3292.067,3334.964,3385.8486666666668,3385.215666666667,3416.9600000000005,3441.3610000000003,3447.811,3420.4120000000003,3404.7486666666664,18916.23712383339,4.016669462807282
3259.408,3359.51,3334.6020000000003,3379.583,3434.336,3436.303,3438.3710000000005,3429.6963333333333,3459.7839999999997,19173.922890263897,4.085573380750593
3273.754,3248.476,3302.065,3346.202333333333,3356.1756666666665,3397.724666666667,3448.021666666666,3482.7839999999997,3491.393666666667,14328.749886652738,3.245538784617754
3254.528,3248.476,3282.431,3289.947,3273.6440000000002,3263.1186666666667,3270.043,3252.1236666666664,3257.083,1386.9382306527805,0.8472099669469241
3256.926,3246.936,3278.1356666666666,3264.9743333333336,3216.541333333333,3258.852666666666,3295.6603333333333,3285.2566666666667,3313.836,1233.392372000012,0.859649522572376
3289.641,3246.936,3201.360666666666,3198.8176666666673,3151.56,3158.861333333333,3173.018,3160.925333333333,3115.818333333333,16718.875719402815,3.669611245337862
3271.668,3266.328,3248.2083333333335,3227.193333333333,3223.3089999999997,3241.6793333333335,3252.418,3261.007,3256.4493333333335,3254.3001104305595,1.4365061659066956
3288.405,3210.373,3222.638333333334,3273.965,3282.178,3281.0073333333335,3269.0850000000005,3273.4823333333334,3243.3269999999998,2337.2858278749927,1.193965106977277
3307.165,3304.0626666666667,3331.845,3340.196,3343.1676666666667,3340.0049999999997,3343.6586666666667,3351.5286666666666,3356.171,2620.934064097209,1.3330401300436576
3326.699,3300.0589999999997,3275.016333333333,3248.476,3282.989,3289.239666666667,3289.4266666666663,3292.1266666666666,3300.3136666666664,589.0535369861087,0.6191030583667924
3310.238,3322.303,3375.118,3434.336,3459.64,3471.449,3468.633333333333,3461.8536666666673,3465.81,25745.444742444422,4.50591455227249
3291.381,3338.073,3358.945,3370.8940000000002,3377.256,3365.916333333333,3358.019666666667,3371.153333333333,3379.051,12624.641059166639,3.0838712848272247
3291.112,3319.140666666666,3322.356333333333,3351.4600000000005,3365.998,3376.418,3372.6030000000005,3370.1870000000004,3352.9600000000005,16349.263263861154,3.3868144666555127
3269.882,3272.928,3280.329,3331.1066666666666,3353.454666666667,3372.7083333333335,3382.4006666666664,3376.782333333333,3377.2416666666663,21874.85971387494,3.5753854547299615
3279.251,3273.9439999999995,3249.15,3248.048666666667,3256.232,3264.556,3268.4796666666666,3281.312,3284.665666666667,9132.11535625,2.4144264749177697
3290.639,3277.571,3283.8013333333333,3295.984,3302.6673333333333,3304.8863333333334,3305.942333333333,3305.951333333333,3306.463333333333,15929.560378083266,3.324408596138316
3280.952,3283.536,3300.884666666667,3295.9583333333335,3299.9696666666664,3293.990333333333,3295.951333333333,3305.0106666666666,3303.265,16856.816882666597,3.6833876185915084
3263.48,3273.8266666666664,3250.555,3250.986333333333,3252.0910000000003,3233.5803333333333,3237.4673333333335,3236.4546666666665,3241.5373333333337,7466.487020874972,2.5583822356557917
