真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3487.497,3473.057,3470.597,3443.76,3456.309,3459.026,3434.581,3445.405,3431.03,46829.28322650004,6.029131673850227
3370.652,3520.668,3531.029,3536.905,3516.06,3540.628,3558.449,3560.552,3570.026,100844.85532887504,9.552246434956263
3309.259,3321.471,3336.483,3359.54,3379.583,3395.911,3412.062,3437.067,3445.404,31494.68490037501,5.04075128048843
3262.05,3328.862,3316.694,3376.418,3459.026,3455.493,3471.944,3492.892,3507.743,43035.27221224999,6.181914521067089
3129.85,3210.236,3252.595,3250.237,3218.163,3291.128,3281.047,3263.43,3279.533,3235.727849499997,1.4542865106925162
3154.125,3183.741,3191.133,3114.795,3122.435,3085.335,3141.593,3157.704,3173.416,16457.25174162498,3.3498615695129947
3184.958,3161.67,3116.977,3103.047,3122.811,3117.274,3092.347,3136.531,3117.671,23342.038001749977,4.299726205442845
3199.158,3191.193,3114.686,3122.983,3141.593,3156.95,3141.592,3154.327,3141.592,18225.086207499964,3.8109771568636095
3268.558,3114.687,3137.981,3107.843,3072.333,3091.67,3132.486,3116.351,3103.037,29350.61103299998,5.133264022635621
3289.024,3211.768,3292.448,3275.012,3238.229,3230.979,3278.337,3210.236,3187.568,2885.200095249996,1.4007933226515585
3329.573,3235.303,3273.309,3231.67,3218.169,3261.931,3281.087,3296.541,3316.694,1976.4116673749973,1.0631613369515283
3292.067,3334.964,3387.315,3382.561,3444.295,3470.073,3473.091,3439.448,3413.907,23629.657163624997,4.430943607104076
3259.408,3359.51,3334.602,3379.583,3434.336,3436.303,3438.371,3431.224,3459.64,19222.684433999995,4.090836127854831
3273.754,3248.476,3241.187,3306.124,3293.902,3371.931,3434.336,3459.64,3473.097,9910.63560612498,2.416953286539954
3254.528,3248.476,3282.179,3286.619,3241.13,3251.375,3296.326,3306.674,3348.325,619.5459570000027,0.6491177365186198
3256.926,3246.936,3316.545,3303.679,3272.042,3322.355,3387.315,3382.561,3412.062,3226.9541065000076,1.3416768663228145
3289.641,3246.936,3201.361,3198.817,3151.56,3158.861,3173.018,3154.325,3116.351,16916.29924300001,3.6926573650809895
3271.668,3251.37,3247.673,3200.234,3104.033,3131.956,3124.548,3147.456,3157.872,19485.81234925001,3.7538402359062126
3288.405,3210.373,3222.561,3273.966,3282.179,3273.183,3248.476,3241.187,3202.95,3201.143492000007,1.5520823151592515
3307.165,3306.124,3308.43,3317.064,3323.583,3318.974,3329.636,3351.76,3365.513,2078.6132048749987,1.1157149528698527
3326.699,3300.059,3275.019,3248.476,3282.989,3296.333,3310.303,3338.073,3354.035,1638.9851331249847,1.104992047952221
3310.238,3322.303,3375.118,3434.336,3459.64,3471.449,3468.553,3454.469,3473.097,25789.945088999968,4.5053859312478375
3291.381,3338.073,3358.945,3368.132,3379.583,3372.61,3352.96,3366.986,3376.418,12392.727672749987,3.061931954411324
3291.112,3319.14,3322.35,3351.46,3365.998,3376.418,3372.603,3370.183,3352.96,16348.958088124982,3.3867718645995337
3269.882,3272.928,3280.329,3317.174,3322.148,3335.421,3358.498,3365.225,3363.62,17788.41997074997,3.065725751471092
3279.251,3273.999,3243.76,3246.936,3261.286,3287.715,3281.087,3315.918,3322.145,13192.583706749985,2.8483327871731627
3290.639,3273.83,3280.894,3317.171,3320.672,3317.185,3308.437,3324.999,3338.073,19716.966229499943,3.740700435274645
3280.952,3283.536,3312.908,3317.17,3323.585,3317.114,3328.439,3336.285,3336.496,23705.776314624953,4.383853644121216
3263.48,3273.825,3250.243,3251.371,3247.673,3230.033,3240.67,3237.062,3246.833,7461.5389808749715,2.5630213245507396
3152.76,3273.832,3267.922,3251.261,3246.922,3246.295,3256.602,3241.187,3216.725,10363.629528999969,3.160912859473455
3133.721,3154.336,3183.176,3129.531,3134.567,3118.702,3102.876,3134.535,3143.354,966.8573799999963,0.7726834118983031
3166.648,3102.811,3122.531,3134.567,3144.376,3150.333,3143.354,3140.56,3116.353,766.4209575000015,0.6550229866625494
3122.289,3173.203,3114.652,3122.819,3134.565,3144.376,3132.876,3141.598,3156.95,1103.3116431250032,0.8619296089657401
3160.53,3102.864,3109.561,3134.567,3137.423,3123.166,3144.377,3140.014,3111.274,2458.476000500006,1.2085967696652145
3168.896,3154.321,3187.648,3217.918,3222.452,3246.906,3243.687,3240.672,3253.326,4602.754415250012,1.8990609641000238
3163.179,3172.135,3154.326,3118.702,3131.853,3124.158,3144.376,3140.564,3158.863,1324.0374021249997,0.8449221978922151
3136.633,3171.054,3137.296,3118.74,3136.774,3131.977,3116.313,3102.855,3133.332,2251.6662487500066,1.3105509529557122
3131.111,3118.703,3136.753,3130.677,3113.885,3102.875,3136.757,3183.179,3191.193,4973.963987500004,1.8468697129237988
3138.293,3114.637,3131.827,3127.945,3158.86,3179.075,3183.176,3168.01,3171.187,4141.040912749993,1.8252096714910695
3190.321,3118.703,3133.244,3141.541,3156.95,3168.01,3179.075,3170.913,3179.4,4786.498783999993,1.9906746456193887
3208.081,3184.03,3170.686,3172.1,3163.963,3158.861,3141.614,3139.876,3126.052,2269.513736875002,1.2871681314189032
3180.158,3234.636,3237.064,3222.416,3231.762,3218.166,3212.538,3246.846,3241.133,16823.487091624997,3.957268477627763
3159.052,3197.537,3203.827,3205.057,3173.203,3164.037,3151.56,3154.616,3140.56,6523.411520249985,2.3331004462377902
3110.648,3166.983,3173.053,3171.174,3156.956,3155.053,3162.992,3132.983,3104.443,4823.721050874997,1.938034267974116
3066.796,3131.853,3133.261,3147.75,3118.709,3122.981,3155.0,3164.036,3172.116,3047.6391797499955,1.655626913597431
3091.398,3086.069,3097.917,3152.185,3175.585,3117.675,3151.56,3141.552,3146.953,3543.887817624993,1.5785394343829695
3117.376,3090.221,3147.415,3133.249,3141.593,3153.049,3158.65,3143.952,3135.324,3234.301188124992,1.6845690401514253
3071.542,3103.037,3131.956,3147.456,3133.395,3146.953,3117.675,3123.137,3140.56,1928.5021943749923,1.2909315295154982
3068.012,3073.097,3086.971,3097.001,3152.263,3176.467,3197.537,3217.925,3212.981,7398.374340374992,2.4056608306580674
3128.927,3073.777,3052.78,3054.294,3043.563,3036.598,3073.276,3068.329,3080.776,1950.2005842500023,1.3292884304572312
3117.973,3155.053,3163.964,3173.416,3187.64,3191.193,3173.201,3203.827,3210.371,6343.434145499999,2.469291543346006
3075.03,3155.0,3158.794,3165.821,3131.872,3147.453,3107.831,3102.126,3133.333,3573.5509124999753,1.783871277037027
3082.231,3063.305,3066.63,3090.713,3084.807,3068.1,3079.073,3073.233,3050.52,4366.805881374992,1.6286989026089211
3081.177,3090.941,3157.705,3168.011,3165.813,3154.321,3187.648,3296.612,3288.961,5212.477291750004,1.815342388286861
3100.858,3023.373,3026.73,3042.313,3045.431,3030.986,3016.705,3005.172,3050.667,14252.206400249994,3.6458942092430786
3091.033,3136.75,3130.302,3117.3,3103.037,3122.816,3133.332,3147.416,3157.951,1583.2644941250005,1.1669852194403025
3136.644,3096.434,3154.321,3173.202,3189.74,3194.037,3182.803,3274.453,3283.513,2860.9892262499916,1.2325213174718763
3161.497,3130.676,3124.355,3155.053,3164.038,3178.681,3179.074,3169.554,3173.416,386.73334824999915,0.4840859693735373
3159.15,3159.125,3173.416,3187.649,3191.139,3174.253,3181.326,3169.543,3159.166,343.003915249996,0.47820058581419395
