真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3487.497,3425.301,3447.307,3430.176,3376.045,3325.492,3353.961,3373.664,3359.811,22123.709032500006,4.342407060579162
3370.652,3494.535,3468.941,3422.551,3449.357,3453.023,3464.611,3452.752,3410.156,52574.54476449998,6.768143821382601
3309.259,3328.07,3372.481,3329.187,3374.201,3352.887,3325.136,3344.176,3373.767,19710.951040625005,3.9250642007618657
3262.05,3279.17,3376.803,3296.813,3297.918,3321.072,3366.392,3363.75,3386.184,15952.75011275001,3.407728571133542
3129.85,3376.41,3359.426,3326.136,3349.182,3373.594,3357.742,3383.527,3338.857,20779.228187124994,3.9816723003509145
3154.125,3155.61,3069.545,3020.717,3156.794,3202.593,3151.711,3186.568,3237.569,13545.867212249992,3.0640384728608296
3184.958,3046.305,3051.917,3057.703,3098.111,3172.402,3201.28,3230.586,3233.46,19651.43597675,3.850589617698429
3199.158,3205.838,3160.367,3150.0,3174.511,3215.718,3241.066,3202.407,3203.387,8624.150794499981,2.3794429880402452
3268.558,3276.818,3213.835,3274.93,3247.07,3175.67,3134.96,3077.48,3092.437,11926.33166049998,2.855743095858836
3289.024,3322.993,3350.186,3370.999,3367.012,3379.187,3384.207,3383.19,3373.957,8796.527031500007,2.624481387229371
3329.573,3223.868,3161.861,3098.562,3138.582,3078.416,3112.618,3134.62,3075.527,23326.636561374995,4.592911269084256
3292.067,3383.082,3359.608,3383.85,3356.911,3264.291,3273.92,3212.062,3143.538,8220.986765125022,2.4098758330831136
3259.408,3312.387,3368.151,3382.578,3359.993,3382.892,3388.65,3382.432,3356.96,9054.791639749992,2.797905786788452
3273.754,3383.029,3386.618,3372.497,3366.981,3388.774,3423.739,3447.47,3473.066,15233.10298399998,3.704144956119361
3254.528,3253.363,3201.829,3199.546,3213.007,3277.297,3243.702,3247.443,3309.479,3128.5360287499966,1.365166280486802
3256.926,3288.513,3271.834,3247.147,3126.64,3115.43,3126.62,3056.838,3051.484,28330.008694875003,4.241935146593972
3289.641,3302.562,3274.786,3255.166,3171.527,3168.409,3125.554,3116.432,3102.974,18105.766991374985,3.371184349826279
3271.668,3274.028,3252.564,3194.263,3215.462,3231.166,3238.618,3241.712,3172.534,5920.498388874999,2.048697449428354
