真实,预测1,预测2,预测3,预测4,预测5,预测6,预测7,预测8,MSE,MAPE
3487.497,3425.422,3447.31,3430.161,3415.344,3392.117,3386.411,3385.301,3359.537,29555.7006255,4.931809077390596
3370.652,3494.535,3468.941,3422.551,3449.357,3453.023,3464.611,3452.752,3410.152,52574.403168499986,6.768128524116957
3309.259,3328.07,3372.485,3329.187,3374.208,3352.82,3321.347,3350.077,3343.481,19180.028047375028,3.8175043946286547
3262.05,3279.17,3376.803,3296.813,3322.882,3376.412,3359.722,3344.301,3373.428,18171.304611875003,3.5746199968587855
3129.85,3376.41,3359.426,3326.136,3349.182,3373.594,3357.742,3383.527,3338.857,20779.228187124994,3.9816723003509145
3154.125,3155.61,3069.545,3090.437,3170.482,3217.392,3277.297,3243.801,3282.886,5688.283781375002,2.00052410997714
3184.958,3046.305,3051.917,3098.11,3158.023,3204.305,3202.512,3199.779,3218.934,14673.921135624987,3.5175247658366477
3199.158,3205.838,3160.367,3150.0,3172.407,3204.402,3175.807,3176.429,3188.481,10535.92253412497,2.837021915064089
3268.558,3252.628,3227.951,3161.484,3150.917,3174.116,3024.796,2957.418,2888.958,43136.31535024996,5.291098724921182
3289.024,3218.162,3296.803,3232.902,3296.176,3239.416,3254.19,3247.719,3171.443,3272.803441749995,1.3748707284952992
3329.573,3223.868,3175.901,3160.311,3076.93,3094.186,3176.517,3206.867,3237.762,14175.538140374987,3.338008150569887
3292.067,3383.082,3359.608,3144.966,3184.52,3029.45,2994.106,2963.527,2860.719,57095.46206387502,6.28955454250603
3259.408,3312.387,3368.151,3382.578,3359.993,3382.892,3388.65,3382.432,3356.96,9054.791639749992,2.797905786788452
3273.754,3383.029,3386.618,3372.497,3366.981,3388.774,3412.766,3438.869,3461.182,14167.252478499993,3.58527116885589
3254.528,3253.363,3201.829,3199.546,3213.007,3277.297,3243.702,3247.432,3373.106,3622.7301657500116,1.5997413532246592
3256.926,3288.513,3271.834,3247.147,3126.64,3115.43,3126.62,3056.838,3051.505,28328.749290749995,4.241855392837114
3289.641,3302.562,3278.476,3318.178,3339.618,3348.495,3382.678,3385.516,3371.395,2897.788421625,1.3288169037080613
3271.668,3261.482,3171.486,3182.516,3099.46,3110.106,3135.098,3154.615,3174.11,21653.70549812499,4.042139020583728
